arm,display,group,label,rep,tau_hat,I_fit_selected,I_true_selected,I_fit_reference,I_true_reference,I_true_star,ceiling_error_selected,ceiling_error_reference,ceiling_error_uniform,ceiling_signed_selected,design_regret,design_regret_exhaustive,ridge_r2_selected,ridge_r2_oracle,ridge_loss_selected,ridge_regret,protocol_selected,protocol_star
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,143,1.71002718326214,0.4269281947481373,0.45683901792825254,0.3131448859545684,0.3430976496707513,0.45683901792825254,0.02991082318011523,0.029952763716182884,0.03707243916907377,-0.02991082318011523,0.0,0.0,0.4447757126745814,0.4520623164377562,0.5552242873254186,0.007286603763174804,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,144,1.4018283598307344,0.4273259427302355,0.4855369825673625,0.30449604241183204,0.37826575557885156,0.5009103893166198,0.058211039837127,0.07376971316701952,0.09110088136989292,-0.058211039837127,0.015373406749257301,0.015373406749257301,0.44781328519644503,0.5115379063708703,0.552186714803555,0.06372462117442523,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,144,1.4018283598307344,0.38963606980265936,0.44488131256162206,0.27582230218437964,0.3430976496707513,0.45683901792825254,0.0552452427589627,0.06727534748637165,0.08316254350401786,-0.0552452427589627,0.011957705366630489,0.011957705366630489,0.41244663034699913,0.4417322859158298,0.5875533696530009,0.02928565556883067,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,145,1.4634722357164398,0.43534036742666166,0.5009103893166198,0.3132195274390229,0.37826575557885156,0.5009103893166198,0.06557002188995814,0.06504622813982863,0.0803728649171308,-0.06557002188995814,0.0,0.0,0.49911821847130156,0.4783092783473972,0.5008817815286984,-0.02080894012390433,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,145,1.4634722357164398,0.3967084318603575,0.44488131256162206,0.2838033343152211,0.3430976496707513,0.45683901792825254,0.048172880701264575,0.0592943153555302,0.07334874247543416,-0.048172880701264575,0.011957705366630489,0.011957705366630489,0.4037300645960378,0.4139032429505103,0.5962699354039622,0.010173178354472512,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,146,1.6738912375063317,0.46430551152143684,0.5009103893166198,0.3409025327908626,0.37826575557885156,0.5009103893166198,0.036604877795182955,0.03736322278798898,0.046175093479817686,-0.036604877795182955,0.0,0.0,0.5102124944128343,0.5111598313623911,0.48978750558716566,0.0009473369495567319,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,146,1.6738912375063317,0.4227287957986719,0.45683901792825254,0.30908530565862463,0.3430976496707513,0.45683901792825254,0.03411022212958065,0.03401234401212666,0.04210164379461656,-0.03411022212958065,0.0,0.0,0.47140203185933716,0.46970906013121294,0.5285979681406628,-0.0016929717281242151,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,147,1.54946862400309,0.44777491117376095,0.5009103893166198,0.32491048302372955,0.37826575557885156,0.5009103893166198,0.05313547814285885,0.05335527255512201,0.06595121250318259,-0.05313547814285885,0.0,0.0,0.4957896389893983,0.49434151531139725,0.5042103610106017,-0.0014481236780010676,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,147,1.54946862400309,0.4073270727438992,0.45683901792825254,0.29448864613294334,0.3430976496707513,0.45683901792825254,0.04951194518435337,0.04860900353780795,0.060164641449091005,-0.04951194518435337,0.0,0.0,0.4550500353459078,0.44592131688269354,0.5449499646540922,-0.00912871846321428,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,148,1.4525015804181662,0.4336894605147339,0.5009103893166198,0.31168849695302475,0.37826575557885156,0.5009103893166198,0.0672209288018859,0.06657725862582681,0.08225805842606188,-0.0672209288018859,0.0,0.0,0.47781264520431876,0.483862221089143,0.5221873547956812,0.006049575884824243,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,148,1.4525015804181662,0.3954789634419953,0.44488131256162206,0.28240309972238486,0.3430976496707513,0.45683901792825254,0.049402349119626765,0.06069454994836643,0.07507289123545785,-0.049402349119626765,0.011957705366630489,0.011957705366630489,0.40169598612538704,0.42951960011009627,0.598304013874613,0.027823613984709228,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,149,1.5746172587776277,0.4512493897832609,0.5009103893166198,0.3282284258518139,0.37826575557885156,0.5009103893166198,0.049660999533358896,0.05003732972703767,0.06185152742008393,-0.049660999533358896,0.0,0.0,0.4689261850555255,0.49748155179362896,0.5310738149444745,0.028555366738103438,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,149,1.5746172587776277,0.41056405981338623,0.45683901792825254,0.2975189626009722,0.3430976496707513,0.45683901792825254,0.046274958114866316,0.04557868706977908,0.056418561109317644,-0.046274958114866316,0.0,0.0,0.4262754446826814,0.4270123126599117,0.5737245553173186,0.0007368679772302711,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,150,1.6398116156875275,0.4599380363105466,0.5009103893166198,0.33662614149620157,0.37826575557885156,0.5009103893166198,0.040972353006073214,0.04163961408264999,0.05146654147085722,-0.040972353006073214,0.0,0.0,0.48898332362727004,0.49661256422589384,0.51101667637273,0.007629240598623799,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,150,1.6398116156875275,0.41865933363946095,0.45683901792825254,0.30518429722413803,0.3430976496707513,0.45683901792825254,0.03817968428879159,0.03791335244661326,0.04693288409612406,-0.03817968428879159,0.0,0.0,0.4499439958615069,0.47550088543774693,0.5500560041384931,0.025556889576240027,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,151,1.5492828316725842,0.4477489790298204,0.5009103893166198,0.3248858044558303,0.37826575557885156,0.5009103893166198,0.05316141028679938,0.05337995112302124,0.06598169638249946,-0.05316141028679938,0.0,0.0,0.5036215402167485,0.4933493347735023,0.49637845978325146,-0.010272205443246252,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,151,1.5492828316725842,0.4073029136210892,0.45683901792825254,0.2944661032229882,0.3430976496707513,0.45683901792825254,0.04953610430716332,0.048631546447763074,0.06019249903751189,-0.04953610430716332,0.0,0.0,0.46049988685390364,0.46234674109844764,0.5395001131460964,0.001846854244544005,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,152,1.535878417057153,0.4458676926500594,0.5009103893166198,0.3230988115215069,0.37826575557885156,0.5009103893166198,0.05504269666656042,0.05516694405734468,0.06818866054271105,-0.05504269666656042,0.0,0.0,0.5158530222700883,0.5154705090718577,0.48414697772991167,-0.00038251319823068286,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,152,1.535878417057153,0.40555027301447955,0.45683901792825254,0.2928336104113819,0.3430976496707513,0.45683901792825254,0.051288744913773,0.0502640392593694,0.06220944300885345,-0.051288744913773,0.0,0.0,0.45900984698977065,0.43748840831848346,0.5409901530102293,-0.021521438671287196,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,153,1.377630870591827,0.42427857078171705,0.4855369825673625,0.3009899909549511,0.37826575557885156,0.5009103893166198,0.06125841178564545,0.07727576462390046,0.09540240141435918,-0.06125841178564545,0.015373406749257301,0.015373406749257301,0.48523439855653727,0.4773749829247548,0.5147656014434627,-0.007859415631782496,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,153,1.377630870591827,0.38674690776552684,0.44488131256162206,0.27261273967004035,0.3430976496707513,0.45683901792825254,0.05813440479609522,0.07048491000071094,0.08709902054966301,-0.05813440479609522,0.011957705366630489,0.011957705366630489,0.4271109651691888,0.41431573138066247,0.5728890348308112,-0.012795233788526317,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,154,1.536338149227052,0.44593255518480923,0.5009103893166198,0.3231603132124612,0.37826575557885156,0.5009103893166198,0.054977834131810566,0.05510544236639037,0.06811271834065835,-0.054977834131810566,0.0,0.0,0.501975372818336,0.48729031261947064,0.49802462718166396,-0.014685060198865396,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,154,1.536338149227052,0.40561069949378153,0.45683901792825254,0.29288979951215927,0.3430976496707513,0.45683901792825254,0.05122831843447101,0.05020785015859203,0.06214003560535386,-0.05122831843447101,0.0,0.0,0.44222256332614207,0.44279650952853666,0.5577774366738579,0.0005739462023945929,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,155,1.4596080124048527,0.43476059177521126,0.5009103893166198,0.31268129385779014,0.37826575557885156,0.5009103893166198,0.06614979754140854,0.06558446172106142,0.08103570924271397,-0.06614979754140854,0.0,0.0,0.48175116948322827,0.47770926054978924,0.5182488305167717,-0.004041908933439031,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,155,1.4596080124048527,0.39627677590535965,0.44488131256162206,0.28331110580994057,0.3430976496707513,0.45683901792825254,0.04860453665626241,0.059786543860810726,0.07395494345416109,-0.04860453665626241,0.011957705366630489,0.011957705366630489,0.432713106015421,0.44438177704931636,0.567286893984579,0.01166867103389535,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,156,1.7462242452508792,0.4732034737465944,0.5009103893166198,0.34973160767383094,0.37826575557885156,0.5009103893166198,0.027706915570025414,0.028534147905020624,0.03524853778398196,-0.027706915570025414,0.0,0.0,0.4959667347128246,0.5007762593058169,0.5040332652871754,0.004809524592992331,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,156,1.7462242452508792,0.4310200374307136,0.45683901792825254,0.3171341425732543,0.3430976496707513,0.45683901792825254,0.025818980497538946,0.025963507097497007,0.032129649840601904,-0.025818980497538946,0.0,0.0,0.45207681032878666,0.4546035216510341,0.5479231896712133,0.0025267113222474658,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,157,1.451778996980882,0.4335801900977523,0.5009103893166198,0.3115873331741752,0.37826575557885156,0.5009103893166198,0.06733019921886751,0.06667842240467636,0.0823825909795245,-0.06733019921886751,0.0,0.0,0.4857382410806351,0.482153315933878,0.5142617589193649,-0.003584925146757123,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,157,1.451778996980882,0.3953975511000768,0.44488131256162206,0.28231057100949675,0.3430976496707513,0.45683901792825254,0.04948376146154526,0.060787078661254546,0.07518679136666928,-0.04948376146154526,0.011957705366630489,0.011957705366630489,0.4379853160000713,0.4320266026549625,0.5620146839999287,-0.005958713345108779,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,158,1.6733133423246134,0.4642324124596051,0.5009103893166198,0.34083065061308254,0.37826575557885156,0.5009103893166198,0.03667797685701468,0.03743510496576902,0.04626404758024133,-0.03667797685701468,0.0,0.0,0.4944901632147316,0.5115459538929867,0.5055098367852684,0.017055790678255134,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,158,1.6733133423246134,0.42266068336559465,0.45683901792825254,0.30901974691337347,0.3430976496707513,0.45683901792825254,0.0341783345626579,0.03407790275737782,0.04218285028370122,-0.0341783345626579,0.0,0.0,0.46837789185409195,0.4817746596902448,0.531622108145908,0.013396767836152845,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,159,1.578043189454611,0.4517172892082392,0.5009103893166198,0.32867698467144096,0.37826575557885156,0.5009103893166198,0.04919310010838057,0.049588770907410595,0.06129710755357931,-0.04919310010838057,0.0,0.0,0.5188982564267819,0.5410262378666268,0.4811017435732181,0.022127981439844957,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,159,1.578043189454611,0.4109999863778011,0.45683901792825254,0.29792856124181977,0.3430976496707513,0.45683901792825254,0.04583903155045144,0.045169088428931525,0.0559120223159329,-0.04583903155045144,0.0,0.0,0.45104496525562143,0.47369498806454746,0.5489550347443786,0.02265002280892603,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,160,1.9169619139808536,0.49239466977034146,0.5009103893166198,0.3693236911940044,0.37826575557885156,0.5009103893166198,0.008515719546278333,0.008942064384847181,0.011026913954518547,-0.008515719546278333,0.0,0.0,0.4895829360643217,0.4991231917397866,0.5104170639356783,0.009540255675464904,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,160,1.9169619139808536,0.44890367691580185,0.45683901792825254,0.3349693741455916,0.3430976496707513,0.45683901792825254,0.007935341012450692,0.008128275525159712,0.010044683202364901,-0.007935341012450692,0.0,0.0,0.4474417738070766,0.45379892608395134,0.5525582261929234,0.006357152276874722,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,161,1.582338122139828,0.4523020607993068,0.5009103893166198,0.32923816803284267,0.37826575557885156,0.5009103893166198,0.048608328517313004,0.04902758754600889,0.060603429409175735,-0.048608328517313004,0.0,0.0,0.46920542422978473,0.49343233799893726,0.5307945757702153,0.024226913769152536,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,161,1.582338122139828,0.4115448020256188,0.45683901792825254,0.2984409769517256,0.3430976496707513,0.45683901792825254,0.04529421590263372,0.04465667271902568,0.0552782725617742,-0.04529421590263372,0.0,0.0,0.4244842499995878,0.4293634353461383,0.5755157500004122,0.004879185346550519,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,162,1.3902524291554574,0.4258768371271743,0.4855369825673625,0.30282462668783255,0.37826575557885156,0.5009103893166198,0.05966014544018822,0.075441128891019,0.09315231326207996,-0.05966014544018822,0.015373406749257301,0.015373406749257301,0.45938640822813626,0.47904313524128694,0.5406135917718637,0.019656727013150688,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,162,1.3902524291554574,0.3882621394057733,0.44488131256162206,0.27429236622365966,0.3430976496707513,0.45683901792825254,0.056619173155848745,0.06880528344709164,0.08503977475574581,-0.056619173155848745,0.011957705366630489,0.011957705366630489,0.41293856519280236,0.4238879928456176,0.5870614348071976,0.010949427652815258,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,163,1.4098925795765311,0.4283261168658182,0.4855369825673625,0.30565411369469464,0.37826575557885156,0.5009103893166198,0.05721086570154432,0.07261164188415692,0.08967869027957798,-0.05721086570154432,0.015373406749257301,0.015373406749257301,0.47775178022567155,0.490539543370057,0.5222482197743284,0.012787763144385456,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,163,1.4098925795765311,0.39058441825646856,0.44488131256162206,0.2768822006179859,0.3430976496707513,0.45683901792825254,0.0542968943051535,0.06621544905276538,0.08186123625862407,-0.0542968943051535,0.011957705366630489,0.011957705366630489,0.4035980012884398,0.4322437874904612,0.5964019987115602,0.028645786202021406,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,164,1.4811163918066104,0.4379640323967923,0.5009103893166198,0.31566277392424136,0.37826575557885156,0.5009103893166198,0.06294635691982747,0.0626029816546102,0.07736259653601746,-0.06294635691982747,0.0,0.0,0.5052167266652494,0.5040242436683288,0.4947832733347506,-0.0011924829969206518,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,164,1.4811163918066104,0.3986602531117644,0.44488131256162206,0.28603742190120596,0.3430976496707513,0.45683901792825254,0.04622105944985766,0.057060227769545335,0.07059597781188692,-0.04622105944985766,0.011957705366630489,0.011957705366630489,0.42895270511848094,0.44308146687978733,0.5710472948815191,0.014128761761306396,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,165,1.6277554735707813,0.45836488703133227,0.5009103893166198,0.3350949047420417,0.37826575557885156,0.5009103893166198,0.04254550228528753,0.04317085083680988,0.05336085176062877,-0.04254550228528753,0.0,0.0,0.5136047676190332,0.4906516498581973,0.4863952323809668,-0.02295311776083586,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,165,1.6277554735707813,0.41719356712172023,0.45683901792825254,0.3037870734770445,0.3430976496707513,0.45683901792825254,0.03964545080653231,0.039310576193706814,0.048662768499828535,-0.03964545080653231,0.0,0.0,0.4375538929689605,0.4588016623907878,0.5624461070310395,0.021247769421827267,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,166,1.6085562321485936,0.45582859719573177,0.5009103893166198,0.3326362559066095,0.37826575557885156,0.5009103893166198,0.04508179212088803,0.04562949967224206,0.05640189166576476,-0.04508179212088803,0.0,0.0,0.5158515562498377,0.49491655735575246,0.4841484437501623,-0.020934998894085233,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,166,1.6085562321485936,0.41483045086605996,0.45683901792825254,0.3015431645322333,0.3430976496707513,0.45683901792825254,0.04200856706219258,0.041554485138518005,0.05144020540329197,-0.04200856706219258,0.0,0.0,0.44562178020518717,0.44688894740500673,0.5543782197948128,0.0012671671998195633,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,167,1.3814390150384621,0.4247628228476802,0.4855369825673625,0.301544885138927,0.37826575557885156,0.5009103893166198,0.06077415971968231,0.07672087043992454,0.09472204116795852,-0.06077415971968231,0.015373406749257301,0.015373406749257301,0.4731468107540333,0.49681680244781556,0.5268531892459667,0.023669991693782255,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,167,1.3814390150384621,0.38720598793055744,0.44488131256162206,0.27312078224622954,0.3430976496707513,0.45683901792825254,0.05767532463106462,0.06997686742452175,0.08647634030819362,-0.05767532463106462,0.011957705366630489,0.011957705366630489,0.42265864865605385,0.4321499452023079,0.5773413513439462,0.009491296546254024,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,168,1.6323451298306015,0.45896552798962176,0.5009103893166198,0.3356789771289987,0.37826575557885156,0.5009103893166198,0.04194486132699804,0.04258677844985287,0.052638318768285286,-0.04194486132699804,0.0,0.0,0.486536780478918,0.5025908265609657,0.513463219521082,0.016054046082047635,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,168,1.6323451298306015,0.41775320590466464,0.45683901792825254,0.3043200529807133,0.3430976496707513,0.45683901792825254,0.03908581202358791,0.038777596690037996,0.04800293102063102,-0.03908581202358791,0.0,0.0,0.4513053479577539,0.4108432012213129,0.5486946520422461,-0.040462146736440996,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,169,1.5441660304791442,0.4470332596636856,0.5009103893166198,0.3242051797523643,0.37826575557885156,0.5009103893166198,0.053877129652934175,0.05406057582648727,0.06682237160521509,-0.053877129652934175,0.0,0.0,0.5067188613467009,0.5018941469701254,0.49328113865329914,-0.004824714376575501,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,169,1.5441660304791442,0.4066361319454329,0.45683901792825254,0.2938443576672848,0.3430976496707513,0.45683901792825254,0.050202885982819634,0.04925329200346651,0.060960764611108276,-0.050202885982819634,0.0,0.0,0.48124956422433507,0.44611674004116886,0.5187504357756649,-0.03513282418316621,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,170,1.4997677527212496,0.44069601743510955,0.5009103893166198,0.31822016023262367,0.37826575557885156,0.5009103893166198,0.06021437188151024,0.06004559534622789,0.07420945060659928,-0.06021437188151024,0.0,0.0,0.5022368348450442,0.5172889304835935,0.4977631651549558,0.015052095638549257,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,170,1.4997677527212496,0.40073244727454405,0.45683901792825254,0.2883753085692481,0.3430976496707513,0.45683901792825254,0.0561065706537085,0.0547223411015032,0.0677130173121675,-0.0561065706537085,0.0,0.0,0.42879975582957064,0.4362874858774727,0.5712002441704294,0.0074877300479020414,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,171,1.6045378194941888,0.4552928538916097,0.5009103893166198,0.33211849516727626,0.37826575557885156,0.5009103893166198,0.045617535425010125,0.0461472604115753,0.05704219160159668,-0.045617535425010125,0.0,0.0,0.5064989764374502,0.5019808298587142,0.49350102356254977,-0.00451814657873606,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,171,1.6045378194941888,0.41433129488637177,0.45683901792825254,0.3010705563189229,0.3430976496707513,0.45683901792825254,0.042507723041880774,0.042027093351828415,0.05202505925877626,-0.042507723041880774,0.0,0.0,0.4300265936455461,0.45588623683656293,0.5699734063544539,0.025859643191016857,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,172,1.7405498705155322,0.47252304256890826,0.5009103893166198,0.34905084961614785,0.37826575557885156,0.5009103893166198,0.02838734674771154,0.029214905962703708,0.036090976479911774,-0.02838734674771154,0.0,0.0,0.5175604580839599,0.5007638387416111,0.4824395419160401,-0.016796619342348773,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,172,1.7405498705155322,0.4303859853321151,0.45683901792825254,0.3165137953627254,0.3430976496707513,0.45683901792825254,0.02645303259613746,0.0265838543080259,0.032898287043759356,-0.02645303259613746,0.0,0.0,0.47431246222639434,0.4639346923251686,0.5256875377736057,-0.010377769901225742,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,173,1.5958390135577514,0.4541272336153887,0.5009103893166198,0.3309938981645941,0.37826575557885156,0.5009103893166198,0.046783155701231094,0.047271857414257434,0.05843280775834481,-0.046783155701231094,0.0,0.0,0.5202665768418271,0.4975394163532115,0.4797334231581729,-0.02272716048861556,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,occupation,173,1.5958390135577514,0.4132452873978223,0.45683901792825254,0.3000439497572936,0.3430976496707513,0.45683901792825254,0.04359373053043025,0.0430536999134577,0.053295323926915494,-0.04359373053043025,0.0,0.0,0.4628792787344922,0.4466922605874385,0.5371207212655078,-0.0161870181470537,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
copula_lognormal,lognormal calibration link $\to$ Gaussian (Pearson),calibration-link,mean,174,1.4243044199980712,0.4300947979557632,0.4855369825673625,0.3077109706892823,0.37826575557885156,0.5009103893166198,0.05544218461159928,0.07055478488956923,0.08715114815833219,-0.05544218461159928,0.015373406749257301,0.015373406749257301,0.4830983055059822,0.490957939954035,0.5169016944940178,0.007859634448052821,t15.00+t17.00+t18.50+t19.75,t12.00+t15.00+t17.00+t18.50
