kernel,label,m,rep,eps_m,I_star,regret_robust,regret_plugin_greedy,regret_plugin_exhaustive,diff_robust_minus_plugin,robust_wins,tie,same_protocol
trait_ou,occ_c0,50,77,0.13859618137918495,0.653779861527425,0.005617282249945732,0.013254539881511151,0.0057332935559278875,-0.0076372576315654195,1,0,0
trait_ou,occ_c0,50,78,0.12038526770602026,0.653779861527425,0.008662385670178963,0.008662385670178963,0.008662385670178963,0.0,0,1,1
trait_ou,occ_c0,50,79,0.13333709846231767,0.653779861527425,0.006452778061558639,0.006452778061558639,0.006452778061558639,0.0,0,1,1
trait_ou,occ_c0,50,80,0.10600176120308541,0.653779861527425,0.005617282249945732,0.005617282249945732,0.013254539881511151,0.0,0,1,1
trait_ou,occ_c0,50,81,0.14979189754201822,0.653779861527425,7.422231605003216e-05,7.422231605003216e-05,7.422231605003216e-05,0.0,0,1,1
trait_ou,occ_c0,50,82,0.2537198190796997,0.653779861527425,7.422231605003216e-05,7.422231605003216e-05,7.422231605003216e-05,0.0,0,1,1
trait_ou,occ_c0,50,83,0.17902361540159273,0.653779861527425,0.02622953046155374,0.0883954435094183,7.422231605003216e-05,-0.06216591304786456,1,0,0
trait_ou,occ_c0,50,84,0.15441205325925567,0.653779861527425,0.04694132028535103,0.040078389156536054,0.022217055137887187,0.006862931128814975,0,0,0
trait_ou,occ_c0,50,85,0.19696719471747742,0.653779861527425,1.1102230246251565e-16,0.02232758330609308,0.02232758330609308,-0.02232758330609297,1,0,0
trait_ou,occ_c0,50,86,0.13757669750698148,0.653779861527425,0.0057332935559278875,0.0057332935559278875,0.007239640784359236,0.0,0,1,1
trait_ou,occ_c0,50,87,0.09468280007006907,0.653779861527425,0.0,0.022217055137887187,0.0,-0.022217055137887187,1,0,0
trait_ou,occ_c0,50,88,0.19229899648167986,0.653779861527425,0.028747886909351594,0.028834635866689218,0.028834635866689218,-8.674895733762344e-05,1,0,0
trait_ou,occ_c0,50,89,0.14799058891622496,0.653779861527425,0.0027074634236912143,0.0057332935559277765,0.0027074634236912143,-0.003025830132236562,1,0,0
trait_ou,occ_c0,50,90,0.1454615793904222,0.653779861527425,0.022219243943727873,0.006452778061558639,0.016143341057408,0.015766465882169234,0,0,0
trait_ou,occ_c0,50,91,0.110672537162124,0.653779861527425,0.05266683394406879,0.007239640784359236,0.007239640784359236,0.045427193159709556,0,0,0
trait_ou,occ_c0,50,92,0.1433112080487155,0.653779861527425,0.03394073807155973,7.422231605003216e-05,0.022217055137887298,0.033866515755509696,0,0,0
trait_ou,occ_c0,50,93,0.17746033364550812,0.653779861527425,7.422231605003216e-05,0.005617282249945732,7.422231605003216e-05,-0.0055430599338957,1,0,0
trait_ou,occ_c0,50,94,0.11744734830494374,0.653779861527425,7.422231605003216e-05,0.0057332935559277765,0.0057332935559277765,-0.005659071239877744,1,0,0
trait_ou,occ_c0,50,95,0.17840637690405403,0.653779861527425,0.04531074664236456,0.035555661747309064,0.04531074664236456,0.0097550848950555,0,0,0
trait_ou,occ_c0,50,96,0.20755707146923902,0.653779861527425,0.07547949236397422,7.422231605003216e-05,7.422231605003216e-05,0.07540527004792419,0,0,0
trait_ou,occ_c0,50,97,0.08669451149711926,0.653779861527425,0.016143341057408,0.0064527780615588615,0.02928580333048203,0.009690562995849139,0,0,0
trait_ou,occ_c0,50,98,0.1304171711691477,0.653779861527425,0.04479264064921862,0.043237369929579494,0.043237369929579494,0.0015552707196391236,0,0,0
trait_ou,occ_c0,50,99,0.1364555043466073,0.653779861527425,0.030737302330408167,0.0057332935559277765,0.007239640784359236,0.02500400877448039,0,0,0
trait_ou,occ_c1,25,0,0.15223341637910437,0.608515293682732,0.07618063144948872,0.07618063144948872,0.01727713691557342,0.0,0,1,1
trait_ou,occ_c1,25,1,0.24586505647286488,0.608515293682732,0.005040746718149469,0.03034452596118653,0.005040746718149469,-0.02530377924303706,1,0,0
trait_ou,occ_c1,25,2,0.23030929297167946,0.608515293682732,0.02993119580340242,0.02932458771225155,0.02993119580340242,0.0006066080911508731,0,0,0
trait_ou,occ_c1,25,3,0.17477763242632388,0.608515293682732,0.008732818429402545,0.008732818429402545,0.008732818429402545,0.0,0,1,1
trait_ou,occ_c1,25,4,0.1915137476902976,0.608515293682732,0.07605230527136253,0.07605230527136253,0.07605230527136253,0.0,0,1,1
trait_ou,occ_c1,25,5,0.21995357040042773,0.608515293682732,0.052875478041707225,0.0631772907753575,0.026261299367902113,-0.010301812733650273,1,0,0
trait_ou,occ_c1,25,6,0.2576582927057739,0.608515293682732,0.01189924335848791,0.0,0.006941699545954583,0.01189924335848791,0,0,0
trait_ou,occ_c1,25,7,0.25126986739488183,0.608515293682732,0.06814920123099588,0.06814920123099588,0.06814920123099588,0.0,0,1,1
trait_ou,occ_c1,25,8,0.11158127009881208,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.008732818429402656,0.0,0,1,1
trait_ou,occ_c1,25,9,0.25742800453117043,0.608515293682732,0.013149521838083045,0.013149521838083045,0.013149521838083045,0.0,0,1,1
trait_ou,occ_c1,25,10,0.13851307650483408,0.608515293682732,0.04917685685137074,0.019405172940073934,0.019405172940073934,0.02977168391129681,0,0,0
trait_ou,occ_c1,25,11,0.1865997838292584,0.608515293682732,0.025036040715089247,0.04556579806323746,0.03034452596118653,-0.020529757348148214,1,0,0
trait_ou,occ_c1,25,12,0.22612998855815375,0.608515293682732,0.0631772907753575,0.0631772907753575,0.04500080613864976,0.0,0,1,1
trait_ou,occ_c1,25,13,0.1912400571368677,0.608515293682732,0.02932458771225166,0.02932458771225166,0.02932458771225166,0.0,0,1,1
trait_ou,occ_c1,25,14,0.18563907150342218,0.608515293682732,0.013149521838083045,0.013149521838083045,0.013149521838083045,0.0,0,1,1
trait_ou,occ_c1,25,15,0.1652079822913327,0.608515293682732,0.0022651238521276262,0.008732818429402545,0.008732818429402545,-0.006467694577274918,1,0,0
trait_ou,occ_c1,25,16,0.22260398279938642,0.608515293682732,0.07362456142858942,0.0022651238521276262,0.019405172940073934,0.07135943757646179,0,0,0
trait_ou,occ_c1,25,17,0.1434650583454644,0.608515293682732,0.01189924335848791,0.01189924335848791,0.01189924335848791,0.0,0,1,1
trait_ou,occ_c1,25,18,0.2374282453324738,0.608515293682732,0.04392966394786668,0.04392966394786668,0.04392966394786668,0.0,0,1,1
trait_ou,occ_c1,25,19,0.2129455477909693,0.608515293682732,0.01727713691557342,0.0001223529239841037,0.0001223529239841037,0.017154783991589317,0,0,0
trait_ou,occ_c1,25,20,0.18640127139293589,0.608515293682732,0.049447995104081044,0.01189924335848791,0.01189924335848791,0.037548751745593134,0,0,0
trait_ou,occ_c1,25,21,0.18735408910572282,0.608515293682732,0.026139780653946065,0.027843776041264423,0.007502886872706838,-0.0017039953873183578,1,0,0
trait_ou,occ_c1,25,22,0.14295222156977094,0.608515293682732,0.04687852432548201,0.031160990004251654,0.005040746718149469,0.015717534321230353,0,0,0
trait_ou,occ_c1,25,23,0.20601945791556214,0.608515293682732,0.04531049244243668,0.049447995104081044,0.049447995104081044,-0.0041375026616443655,1,0,0
trait_ou,occ_c1,25,24,0.18360652471568945,0.608515293682732,0.022366849855308235,0.022366849855308235,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,25,25,0.20317615755702267,0.608515293682732,0.04863288330888327,0.033623357559094735,0.033623357559094735,0.015009525749788533,0,0,0
trait_ou,occ_c1,25,26,0.1345514180962598,0.608515293682732,0.01189924335848791,0.021947566690058595,0.04083232030693407,-0.010048323331570685,1,0,0
trait_ou,occ_c1,25,27,0.12774294703318434,0.608515293682732,0.022366849855308235,0.022366849855308235,0.022366849855308235,0.0,0,1,1
trait_ou,occ_c1,25,28,0.1583663950202998,0.608515293682732,0.04453623492349024,0.027965258354374467,0.027965258354374467,0.01657097656911577,0,0,0
trait_ou,occ_c1,25,29,0.33242431169965103,0.608515293682732,0.04531049244243668,0.005040746718149469,0.008732818429402545,0.04026974572428721,0,0,0
trait_ou,occ_c1,25,30,0.18187336191796089,0.608515293682732,0.10544494867910204,0.031885976868650245,0.04556579806323746,0.07355897181045179,0,0,0
trait_ou,occ_c1,25,31,0.18290935624645194,0.608515293682732,0.01189924335848791,0.022750713844382542,0.0022651238521276262,-0.010851470485894632,1,0,0
trait_ou,occ_c1,25,32,0.18278823350845036,0.608515293682732,0.04910676251884605,0.0022651238521276262,0.0022651238521276262,0.04684163866671842,0,0,0
trait_ou,occ_c1,25,33,0.1489887378195609,0.608515293682732,0.04164996473671834,0.04164996473671834,0.04164996473671834,0.0,0,1,1
trait_ou,occ_c1,25,34,0.16096569886627693,0.608515293682732,0.007502886872706838,0.008732818429402656,0.005040746718149469,-0.001229931556695818,1,0,0
trait_ou,occ_c1,25,35,0.21620798384938278,0.608515293682732,0.06814920123099588,0.005040746718149469,0.005040746718149469,0.06310845451284641,0,0,0
trait_ou,occ_c1,25,36,0.18326284415200134,0.608515293682732,0.03990585808902214,0.01727713691557342,0.0022651238521276262,0.022628721173448718,0,0,0
trait_ou,occ_c1,25,37,0.12953000727817804,0.608515293682732,0.027742782564488366,0.0769476346391772,0.0,-0.04920485207468883,1,0,0
trait_ou,occ_c1,25,38,0.2989764541847481,0.608515293682732,0.05055355480622703,0.039845500212371765,0.039845500212371765,0.010708054593855265,0,0,0
trait_ou,occ_c1,25,39,0.26949340595793986,0.608515293682732,0.0001223529239841037,0.05374956930918473,0.07075994212768266,-0.05362721638520063,1,0,0
trait_ou,occ_c1,25,40,0.2183451758097429,0.608515293682732,0.06347668650169813,0.06347668650169813,0.06347668650169813,0.0,0,1,1
trait_ou,occ_c1,25,41,0.15451619028247437,0.608515293682732,0.0022651238521276262,0.022849602946337866,0.025036040715089247,-0.02058447909421024,1,0,0
trait_ou,occ_c1,25,42,0.1551622077162541,0.608515293682732,0.0022651238521276262,0.027843776041264312,0.027843776041264312,-0.025578652189136686,1,0,0
trait_ou,occ_c1,25,43,0.19776091234152487,0.608515293682732,0.046426793776583763,0.06016777508063098,0.02581425678282845,-0.013740981304047217,1,0,0
trait_ou,occ_c1,25,44,0.19647365221061724,0.608515293682732,0.027415103616139525,0.0022651238521276262,0.01766387711368489,0.0251499797640119,0,0,0
trait_ou,occ_c1,25,45,0.20732839251430074,0.608515293682732,0.03410729268346546,0.0022651238521276262,0.0022651238521276262,0.031842168831337836,0,0,0
trait_ou,occ_c1,25,46,0.29145137407557203,0.608515293682732,0.052891330825189375,0.09145430235120633,0.006941699545954805,-0.038562971526016954,1,0,0
trait_ou,occ_c1,25,47,0.10720325905288652,0.608515293682732,0.04453623492349024,0.005040746718149469,0.008732818429402545,0.03949548820534077,0,0,0
trait_ou,occ_c1,25,48,0.1431071788535968,0.608515293682732,0.05927397590705108,0.04083232030693418,0.04083232030693418,0.018441655600116902,0,0,0
trait_ou,occ_c1,25,49,0.19296754404796118,0.608515293682732,0.02581425678282845,0.030456894065807982,0.030456894065807982,-0.004642637282979534,1,0,0
trait_ou,occ_c1,25,50,0.1780381508852335,0.608515293682732,0.03277062421277577,0.0001223529239841037,0.0001223529239841037,0.032648271288791664,0,0,0
trait_ou,occ_c1,25,51,0.35548907616060954,0.608515293682732,0.09750004123334877,0.1303625942126415,0.1303625942126415,-0.03286255297929275,1,0,0
trait_ou,occ_c1,25,52,0.13172973466717075,0.608515293682732,0.062192065451841416,0.005040746718149469,0.007502886872706838,0.05715131873369195,0,0,0
trait_ou,occ_c1,25,53,0.1650019487881979,0.608515293682732,0.008732818429402656,0.054414916515680645,0.02581425678282845,-0.04568209808627799,1,0,0
trait_ou,occ_c1,25,54,0.2403274920597097,0.608515293682732,0.07227596110736101,0.003758291816139736,0.003758291816139736,0.06851766929122127,0,0,0
trait_ou,occ_c1,25,55,0.12917513910960138,0.608515293682732,0.060449346842367024,0.013149521838083045,0.013149521838083045,0.04729982500428398,0,0,0
trait_ou,occ_c1,25,56,0.22511840793440596,0.608515293682732,0.04911903346751523,0.019405172940073934,0.019405172940073934,0.029713860527441294,0,0,0
trait_ou,occ_c1,25,57,0.15442492356847415,0.608515293682732,0.02219034529435615,0.04977727907126972,0.014228301346630223,-0.02758693377691357,1,0,0
trait_ou,occ_c1,25,58,0.1870069724994715,0.608515293682732,0.01727713691557342,0.04066395320991034,0.04066395320991034,-0.02338681629433692,1,0,0
trait_ou,occ_c1,25,59,0.23067568930007415,0.608515293682732,0.0022651238521276262,0.019405172940073934,0.019405172940073934,-0.017140049087946307,1,0,0
trait_ou,occ_c1,25,60,0.15718684200154026,0.608515293682732,0.027742782564488366,0.005040746718149469,0.027742782564488366,0.022702035846338897,0,0,0
trait_ou,occ_c1,25,61,0.10670844363482407,0.608515293682732,0.04061828045120153,0.023830926714271894,0.0001223529239841037,0.016787353736929633,0,0,0
trait_ou,occ_c1,25,62,0.14248039654343847,0.608515293682732,0.054414916515680645,0.04531049244243668,0.027843776041264423,0.009104424073243966,0,0,0
trait_ou,occ_c1,25,63,0.16178231745897453,0.608515293682732,0.029235411901023967,0.02581425678282845,0.008732818429402545,0.003421155118195518,0,0,0
trait_ou,occ_c1,25,64,0.1693622401152044,0.608515293682732,0.08942212656380932,0.008732818429402545,0.008732818429402545,0.08068930813440678,0,0,0
trait_ou,occ_c1,25,65,0.35038381661040124,0.608515293682732,0.06951493270089626,0.06951493270089626,0.06951493270089626,0.0,0,1,1
trait_ou,occ_c1,25,66,0.1755066640683678,0.608515293682732,0.0022651238521276262,0.022366849855308235,0.022366849855308235,-0.02010172600318061,1,0,0
trait_ou,occ_c1,25,67,0.23093458772410208,0.608515293682732,0.04103476254686911,0.04103476254686911,0.04103476254686911,0.0,0,1,1
trait_ou,occ_c1,25,68,0.254733720837932,0.608515293682732,0.022750713844382542,0.053650845407033465,0.053650845407033465,-0.030900131562650923,1,0,0
trait_ou,occ_c1,25,69,0.20650128634729673,0.608515293682732,0.016368779027633895,0.09415267686290685,0.09415267686290685,-0.07778389783527295,1,0,0
trait_ou,occ_c1,25,70,0.16409803566412745,0.608515293682732,0.0022651238521276262,0.04104758161464872,0.008732818429402545,-0.038782457762521094,1,0,0
trait_ou,occ_c1,25,71,0.1507880732322593,0.608515293682732,0.02389685107921702,0.050903028263050265,0.050903028263050265,-0.027006177183833247,1,0,0
trait_ou,occ_c1,25,72,0.15864086046720483,0.608515293682732,0.005040746718149469,0.027742782564488366,0.027742782564488366,-0.022702035846338897,1,0,0
trait_ou,occ_c1,25,73,0.13180259446087833,0.608515293682732,0.04556579806323746,0.04556579806323746,0.04556579806323746,0.0,0,1,1
trait_ou,occ_c1,25,74,0.14337454057300436,0.608515293682732,0.049026893882775924,0.07433918321129063,0.007502886872706838,-0.025312289328514703,1,0,0
trait_ou,occ_c1,25,75,0.23262356442844073,0.608515293682732,0.08753603661776599,0.027742782564488366,0.04392966394786657,0.05979325405327762,0,0,0
trait_ou,occ_c1,25,76,0.1610597161074615,0.608515293682732,0.013149521838083045,0.01766387711368489,0.013149521838083045,-0.004514355275601845,1,0,0
trait_ou,occ_c1,25,77,0.1560439155064519,0.608515293682732,0.025029785781719438,0.02932458771225155,0.02932458771225155,-0.004294801930532111,1,0,0
trait_ou,occ_c1,25,78,0.1741373419445591,0.608515293682732,0.02502978578171955,0.027965258354374467,0.027965258354374467,-0.002935472572654918,1,0,0
trait_ou,occ_c1,25,79,0.1638703308653357,0.608515293682732,0.03410729268346546,0.005040746718149469,0.03410729268346546,0.029066545965315993,0,0,0
trait_ou,occ_c1,25,80,0.19317962067552696,0.608515293682732,0.029544144721152632,0.09110715265831593,0.029544144721152632,-0.061563007937163294,1,0,0
trait_ou,occ_c1,25,81,0.12525010756093324,0.608515293682732,0.03277062421277577,0.027415103616139413,0.005040746718149469,0.005355520596636354,0,0,0
trait_ou,occ_c1,25,82,0.20791528439216272,0.608515293682732,0.10206788173035619,0.05235232961092473,0.006941699545954805,0.04971555211943146,0,0,0
trait_ou,occ_c1,25,83,0.2500249040204556,0.608515293682732,0.02581425678282845,0.02581425678282845,0.12115514131882316,0.0,0,1,1
trait_ou,occ_c1,25,84,0.15387440332418262,0.608515293682732,0.047304218375308626,0.047304218375308626,0.01189924335848791,0.0,0,1,1
trait_ou,occ_c1,25,85,0.18615139459212837,0.608515293682732,0.09553127601712297,0.05055355480622703,0.0001223529239841037,0.04497772121089594,0,0,0
trait_ou,occ_c1,25,86,0.11900761238627072,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.027965258354374356,0.0,0,1,1
trait_ou,occ_c1,25,87,0.21791477166458995,0.608515293682732,0.03410729268346546,0.03410729268346546,0.03410729268346546,0.0,0,1,1
trait_ou,occ_c1,25,88,0.30714939371412864,0.608515293682732,0.022545384434325633,0.014228301346630223,0.014228301346630223,0.00831708308769541,0,0,0
trait_ou,occ_c1,25,89,0.21580734257391626,0.608515293682732,0.016368779027633895,0.07387817722508727,0.016368779027633895,-0.057509398197453376,1,0,0
trait_ou,occ_c1,25,90,0.17591725375073702,0.608515293682732,0.02046545053076665,0.0022651238521276262,0.0022651238521276262,0.018200326678639023,0,0,0
trait_ou,occ_c1,25,91,0.2381396843112079,0.608515293682732,0.022750713844382542,0.03201537688509393,0.01189924335848802,-0.009264663040711385,1,0,0
trait_ou,occ_c1,25,92,0.1429391026847785,0.608515293682732,0.05042225733904182,0.04863288330888327,0.04863288330888327,0.0017893740301585526,0,0,0
trait_ou,occ_c1,25,93,0.11234900192443814,0.608515293682732,0.0001223529239841037,0.029444192449686657,0.008732818429402656,-0.029321839525702553,1,0,0
trait_ou,occ_c1,25,94,0.14968164025865416,0.608515293682732,0.04514682708693285,0.04514682708693285,0.04514682708693285,0.0,0,1,1
trait_ou,occ_c1,25,95,0.3256626487456994,0.608515293682732,0.031885976868650245,0.09493712427957768,0.09493712427957768,-0.06305114741092743,1,0,0
trait_ou,occ_c1,25,96,0.28391680143767756,0.608515293682732,0.09418033146802807,0.027965258354374356,0.027965258354374356,0.06621507311365371,0,0,0
trait_ou,occ_c1,25,97,0.18293101976406934,0.608515293682732,0.02956343944547124,0.02956343944547124,0.02956343944547124,0.0,0,1,1
trait_ou,occ_c1,25,98,0.14079317323905888,0.608515293682732,0.06477537327582372,0.051653429832412834,0.051653429832412834,0.013121943443410888,0,0,0
trait_ou,occ_c1,25,99,0.15846186566951614,0.608515293682732,0.006941699545954583,0.006941699545954583,0.006941699545954583,0.0,0,1,1
trait_ou,occ_c1,50,0,0.120334726169471,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,1,0.16830970366196646,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,2,0.15554971210733382,0.608515293682732,0.021947566690058595,0.0001223529239841037,0.0,0.02182521376607449,0,0,0
trait_ou,occ_c1,50,3,0.14634117520292472,0.608515293682732,0.003758291816139736,0.03277062421277577,0.013149521838083045,-0.02901233239663603,1,0,0
trait_ou,occ_c1,50,4,0.11462184468900022,0.608515293682732,0.019405172940073934,0.008732818429402545,0.008732818429402545,0.010672354510671389,0,0,0
trait_ou,occ_c1,50,5,0.14868138596027525,0.608515293682732,0.008732818429402656,0.008732818429402656,0.008732818429402656,0.0,0,1,1
trait_ou,occ_c1,50,6,0.14550332724243942,0.608515293682732,0.0,0.0,0.0,0.0,0,1,1
trait_ou,occ_c1,50,7,0.33572894384785756,0.608515293682732,0.01189924335848791,0.04104758161464883,0.04104758161464883,-0.02914833825616092,1,0,0
trait_ou,occ_c1,50,8,0.16577059081540274,0.608515293682732,0.05199456637743882,0.0,0.02219034529435615,0.05199456637743882,0,0,0
trait_ou,occ_c1,50,9,0.1599174442534564,0.608515293682732,0.003758291816139736,0.003758291816139736,0.01766387711368489,0.0,0,1,1
trait_ou,occ_c1,50,10,0.10663658386202901,0.608515293682732,0.023830926714271894,0.02389685107921702,0.02389685107921702,-6.592436494512466e-05,1,0,0
trait_ou,occ_c1,50,11,0.1029249036264282,0.608515293682732,0.0,0.0,0.0,0.0,0,1,1
trait_ou,occ_c1,50,12,0.18739116679032575,0.608515293682732,0.0675104567126188,0.028707051321883115,0.06985710381291754,0.03880340539073568,0,0,0
trait_ou,occ_c1,50,13,0.1283378614265055,0.608515293682732,0.0001223529239841037,0.0,0.029544144721152632,0.0001223529239841037,0,0,0
trait_ou,occ_c1,50,14,0.1103527233057825,0.608515293682732,0.0,0.006941699545954805,0.006941699545954805,-0.006941699545954805,1,0,0
trait_ou,occ_c1,50,15,0.15696224212158294,0.608515293682732,0.021947566690058595,0.0001223529239841037,0.0001223529239841037,0.02182521376607449,0,0,0
trait_ou,occ_c1,50,16,0.08819448931434615,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,17,0.1835333168555327,0.608515293682732,0.027742782564488366,0.022750713844382542,0.04066395320991034,0.0049920687201058245,0,0,0
trait_ou,occ_c1,50,18,0.15650249192326715,0.608515293682732,0.04572787752493901,0.0,0.027742782564488366,0.04572787752493901,0,0,0
trait_ou,occ_c1,50,19,0.18000133878201913,0.608515293682732,0.0,0.0,0.0,0.0,0,1,1
trait_ou,occ_c1,50,20,0.19726573709376555,0.608515293682732,0.07373478781075338,0.07373478781075338,0.006941699545954583,0.0,0,1,1
trait_ou,occ_c1,50,21,0.10454466006478497,0.608515293682732,0.0001223529239841037,0.04103476254686911,0.014228301346630223,-0.040912409622885004,1,0,0
trait_ou,occ_c1,50,22,0.1267148235598055,0.608515293682732,0.04668084150048757,0.01727713691557342,0.01727713691557342,0.029403704584914148,0,0,0
trait_ou,occ_c1,50,23,0.12888498378786584,0.608515293682732,0.005040746718149469,0.01189924335848802,0.031885976868650245,-0.006858496640338552,1,0,0
trait_ou,occ_c1,50,24,0.1395876782281522,0.608515293682732,0.029444192449686657,0.021947566690058595,0.021947566690058595,0.007496625759628062,0,0,0
trait_ou,occ_c1,50,25,0.1655784959916558,0.608515293682732,0.005040746718149469,0.005040746718149469,0.005040746718149469,0.0,0,1,1
trait_ou,occ_c1,50,26,0.1180225034676286,0.608515293682732,0.02956343944547124,0.008732818429402545,0.0001223529239841037,0.020830621016068696,0,0,0
trait_ou,occ_c1,50,27,0.14480578656769388,0.608515293682732,0.029444192449686657,0.0,0.0,0.029444192449686657,0,0,0
trait_ou,occ_c1,50,28,0.12787348297639378,0.608515293682732,0.022366849855308235,0.015534432128183395,0.0,0.00683241772712484,0,0,0
trait_ou,occ_c1,50,29,0.10090002683120985,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,30,0.17640478323566605,0.608515293682732,0.047110189440886296,0.03174490038398137,0.027742782564488366,0.01536528905690493,0,0,0
trait_ou,occ_c1,50,31,0.13264655342360848,0.608515293682732,0.005040746718149469,0.008732818429402545,0.005040746718149469,-0.0036920717112530754,1,0,0
trait_ou,occ_c1,50,32,0.17057454525520616,0.608515293682732,0.04164996473671834,0.04164996473671834,0.02046545053076665,0.0,0,1,1
trait_ou,occ_c1,50,33,0.16396309018215188,0.608515293682732,0.104035251240857,0.104035251240857,0.0,0.0,0,1,1
trait_ou,occ_c1,50,34,0.12762962319716709,0.608515293682732,0.006941699545954805,0.016368779027633895,0.016368779027633895,-0.00942707948167909,1,0,0
trait_ou,occ_c1,50,35,0.12584430768928323,0.608515293682732,0.025372987114375856,0.031885976868650245,0.03174490038398137,-0.00651298975427439,1,0,0
trait_ou,occ_c1,50,36,0.10651790950672246,0.608515293682732,0.0,0.0022651238521276262,0.0022651238521276262,-0.0022651238521276262,1,0,0
trait_ou,occ_c1,50,37,0.14693602729599858,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,38,0.07785725247902708,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,39,0.14759884155724856,0.608515293682732,0.031160990004251654,0.031160990004251654,0.031160990004251654,0.0,0,1,1
trait_ou,occ_c1,50,40,0.12316513884132957,0.608515293682732,0.005040746718149469,0.027965258354374467,0.008732818429402656,-0.022924511636224998,1,0,0
trait_ou,occ_c1,50,41,0.13162821783652823,0.608515293682732,0.05603430832995715,0.05603430832995715,0.07433918321129063,0.0,0,1,1
trait_ou,occ_c1,50,42,0.14476013101825402,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.008732818429402545,0.0,0,1,0
trait_ou,occ_c1,50,43,0.1381954128689324,0.608515293682732,0.0001223529239841037,0.01189924335848802,0.01189924335848802,-0.011776890434503917,1,0,0
trait_ou,occ_c1,50,44,0.24850997475436976,0.608515293682732,0.0,0.02389685107921702,0.04061828045120153,-0.02389685107921702,1,0,0
trait_ou,occ_c1,50,45,0.17621199983202743,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,46,0.12862264048453836,0.608515293682732,0.003758291816139736,0.0022651238521276262,0.02046545053076665,0.0014931679640121098,0,0,0
trait_ou,occ_c1,50,47,0.1405068387806933,0.608515293682732,0.027843776041264312,0.027843776041264312,0.027843776041264312,0.0,0,1,1
trait_ou,occ_c1,50,48,0.13936509991573925,0.608515293682732,0.007502886872706838,0.007502886872706838,0.007502886872706838,0.0,0,1,1
trait_ou,occ_c1,50,49,0.18565582784920875,0.608515293682732,0.027415103616139413,0.027965258354374467,0.007502886872706838,-0.0005501547382350536,1,0,0
trait_ou,occ_c1,50,50,0.09977612643047745,0.608515293682732,0.049882185351822206,0.0001223529239841037,0.0001223529239841037,0.0497598324278381,0,0,0
trait_ou,occ_c1,50,51,0.06689186875282993,0.608515293682732,0.0,0.0,0.0,0.0,0,1,0
trait_ou,occ_c1,50,52,0.1632893249996628,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,53,0.19365087268366327,0.608515293682732,0.0,0.023830926714271894,0.023830926714271894,-0.023830926714271894,1,0,0
trait_ou,occ_c1,50,54,0.12929294876565384,0.608515293682732,0.0022651238521276262,0.0001223529239841037,0.0001223529239841037,0.0021427709281435225,0,0,0
trait_ou,occ_c1,50,55,0.140507848325095,0.608515293682732,0.003758291816139736,0.006941699545954583,0.04061828045120153,-0.0031834077298148467,1,0,0
trait_ou,occ_c1,50,56,0.16493771096021126,0.608515293682732,0.016368779027633895,0.0001223529239841037,0.0001223529239841037,0.01624642610364979,0,0,0
trait_ou,occ_c1,50,57,0.10610409105130908,0.608515293682732,0.02581425678282845,0.02581425678282845,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,58,0.15337575763767147,0.608515293682732,0.07225411713120267,0.04762195887712872,0.014228301346630223,0.024632158254073944,0,0,0
trait_ou,occ_c1,50,59,0.0886252975906961,0.608515293682732,0.030454649859044114,0.023830926714272116,0.008732818429402545,0.006623723144771998,0,0,0
trait_ou,occ_c1,50,60,0.13272237889743255,0.608515293682732,0.0,0.0,0.0,0.0,0,1,1
trait_ou,occ_c1,50,61,0.1547942555629082,0.608515293682732,0.021947566690058595,0.01189924335848802,0.01189924335848802,0.010048323331570574,0,0,0
trait_ou,occ_c1,50,62,0.1170728460075195,0.608515293682732,0.02932458771225166,0.02932458771225166,0.02932458771225166,0.0,0,1,1
trait_ou,occ_c1,50,63,0.1413994535464992,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,64,0.06476796109521266,0.608515293682732,0.005040746718149469,0.0022651238521276262,0.008732818429402545,0.002775622866021843,0,0,0
trait_ou,occ_c1,50,65,0.10011323997555754,0.608515293682732,0.0,0.028707051321883115,0.0,-0.028707051321883115,1,0,0
