alpha,label,protocol,model,n_train,n_train_used,is_reference,seed_index,seed_key,r2_test,r2_bayes_test,r2_best_linear_test,hyperparameter,ceiling,label_variance,ceiling_best_linear,r2_class_reference,protocol_gap,approximation_gap,estimation_gap,protocol_gap_paired,approximation_gap_paired,approximation_gap_exact_linear,ceiling_utilization,absolute_gap,protocol_share_of_residual
0.35,mean,dispersed,ridge,100,100,0,0,"[20260802, 350, 0]",0.7040071980376117,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.021590496841303652,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9688526392011243,0.02263292198942035,0.923535566272668
0.35,mean,dispersed,gp,100,100,0,0,"[20260802, 350, 0]",0.6215140209559176,0.7256328016301903,0.7256328016301303,reg=1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.0939230100258529,0.2743671983698097,0.01019577064841981,nan,0.8553257710746778,0.10512609907111448,0.7222457240381145
0.35,mean,dispersed,mlp,100,100,0,0,"[20260802, 350, 0]",0.6982511153936666,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.025599368848557624,0.2743671983698097,0.0017823173879660814,nan,0.9609311351645304,0.028389004633365467,0.9059184438398099
0.35,mean,dispersed,ridge,250,250,0,0,"[20260802, 350, 0]",0.7184814727314913,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.007116222147424023,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9887720935430359,0.008158647295540722,0.9710191461474963
0.35,mean,dispersed,gp,250,250,0,0,"[20260802, 350, 0]",0.6742787345828407,0.7256328016301903,0.7256328016301303,reg=1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.04115829639892976,0.2743671983698097,0.01019577064841981,nan,0.9279404150678559,0.05236138544419133,0.8392448052873343
0.35,mean,dispersed,mlp,250,250,0,0,"[20260802, 350, 0]",0.715280847332463,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.008569636909761202,0.2743671983698097,0.0017823173879660814,nan,0.9843674022648977,0.011359272694569045,0.9601035877349876
0.35,mean,dispersed,ridge,500,500,0,0,"[20260802, 350, 0]",0.724178660413673,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.0014190344652423859,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9966125465061474,0.002461459613359085,0.9910758913104738
0.35,mean,dispersed,gp,500,500,0,0,"[20260802, 350, 0]",0.6924961748028162,0.7256328016301903,0.7256328016301303,reg=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.02294085617895425,0.2743671983698097,0.01019577064841981,nan,0.9530112028180531,0.03414394522421582,0.8889641610073586
0.35,mean,dispersed,mlp,500,500,0,0,"[20260802, 350, 0]",0.7226093011317897,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.0012411831104345294,0.2743671983698097,0.0017823173879660814,nan,0.9944527988695526,0.004030818895242372,0.9854688029855052
0.35,mean,dispersed,ridge,1000,1000,0,0,"[20260802, 350, 0]",0.7222022503855968,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.0033954444933185224,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9938926168276119,0.0044378696414352214,0.9840248178842514
0.35,mean,dispersed,gp,1000,1000,0,0,"[20260802, 350, 0]",0.6945283396801655,0.7256328016301903,0.7256328016301303,reg=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.020908691301604998,0.2743671983698097,0.01019577064841981,nan,0.95580786215648,0.03211178034686657,0.8948780377425358
0.35,mean,dispersed,mlp,1000,1000,0,0,"[20260802, 350, 0]",0.7186277057844942,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.005222778457730004,0.2743671983698097,0.0017823173879660814,nan,0.9889733390412853,0.008012414242537846,0.9715237981590289
0.35,mean,dispersed,ridge,2500,2500,0,0,"[20260802, 350, 0]",0.724648636935585,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.0009490579433303337,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9972593268159031,0.0019914830914470327,0.9927674841726455
0.35,mean,dispersed,gp,2500,1500,0,0,"[20260802, 350, 0]",0.7069761928013767,0.7256328016301903,0.7256328016301303,reg=3,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.008460838180393782,0.2743671983698097,0.01019577064841981,nan,0.9729385610790059,0.019663927225655353,0.9328930730453368
0.35,mean,dispersed,mlp,2500,2500,0,0,"[20260802, 350, 0]",0.7233543546220005,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.0004961296202237175,0.2743671983698097,0.0017823173879660814,nan,0.9954781392955439,0.00328576540503156,0.9881228370663778
0.35,mean,dispersed,ridge,5000,5000,0,0,"[20260802, 350, 0]",0.725319574493607,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.0002781203853083891,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9981826691135964,0.0013205455334250882,0.9951924294168739
0.35,mean,dispersed,gp,5000,1500,0,0,"[20260802, 350, 0]",0.7117524255192884,0.7256328016301903,0.7256328016301303,reg=0.3,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.00368460546248206,0.2743671983698097,0.01019577064841981,nan,0.9795115985239161,0.014887694507743632,0.9483510154957441
0.35,mean,dispersed,mlp,5000,5000,0,0,"[20260802, 350, 0]",0.7248336609063761,0.7256328016301903,0.7256328016301303,weight_decay=0.01,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,-0.0009831766641519302,0.2743671983698097,0.0017823173879660814,nan,0.9975139562613351,0.0018064591206559122,0.9934350286935304
0.35,mean,dispersed,ridge,20000,20000,1,0,"[20260802, 350, 0]",0.7255976948789153,0.7256328016301903,0.7256328016301303,cv-alpha,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7255976948789153,0.27335987997296796,0.001042425148116699,0.0,0.2743671983698097,3.510675127493812e-05,-1.596767162936885e-11,0.9985654175713861,0.001042425148116699,0.9962011064460384
0.35,mean,dispersed,gp,20000,1500,1,0,"[20260802, 350, 0]",0.7154370309817705,0.7256328016301903,0.7256328016301303,reg=0.3,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7154370309817705,0.27335987997296796,0.011203089045261572,0.0,0.2743671983698097,0.01019577064841981,nan,0.9845823417445698,0.011203089045261572,0.9606305448529957
0.35,mean,dispersed,mlp,20000,20000,1,0,"[20260802, 350, 0]",0.7238504842422242,0.7256328016301903,0.7256328016301303,weight_decay=0.1,0.726640120027032,0.4118887931450079,0.7266401200429997,0.7238504842422242,0.27335987997296796,0.0027896357848078424,0.0,0.2743671983698097,0.0017823173879660814,nan,0.996160911422419,0.0027896357848078424,0.9898980964092844
0.35,occupation,same_time,ridge,100,100,0,1,"[20260802, 350, 1]",0.3478615047954208,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,0.002525437696771382,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9805285382576799,0.006907878473670581,0.9894073444146193
0.35,occupation,same_time,gp,100,100,0,1,"[20260802, 350, 1]",0.3297702315250457,0.3525272428501842,0.35032832442613826,reg=3,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.018036372995102412,0.6474727571498158,0.004720638330036109,nan,0.9295340778460471,0.024999151744045656,0.9627006245918786
0.35,occupation,same_time,mlp,100,100,0,1,"[20260802, 350, 1]",0.3400155615867356,0.3525272428501842,0.35032832442613826,weight_decay=0.01,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.012365190237187296,0.6474727571498158,0.00014649102626129729,nan,0.958412922934883,0.014753821682355728,0.9776451976385582
0.35,occupation,same_time,ridge,250,250,0,1,"[20260802, 350, 1]",0.34890988907397136,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,0.0014770534182207973,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9834836531238221,0.005859494195119996,0.991000486573531
0.35,occupation,same_time,gp,250,250,0,1,"[20260802, 350, 1]",0.3364872478310217,0.3525272428501842,0.35032832442613826,reg=0.1,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.011319356689126425,0.6474727571498158,0.004720638330036109,nan,0.9484675501882226,0.01828213543806967,0.972446444505691
0.35,occupation,same_time,mlp,250,250,0,1,"[20260802, 350, 1]",0.349475387132798,0.3525272428501842,0.35032832442613826,weight_decay=0.01,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.002905364691124901,0.6474727571498158,0.00014649102626129729,nan,0.9850776408958666,0.005293996136293333,0.9918619587459421
0.35,occupation,same_time,ridge,500,500,0,1,"[20260802, 350, 1]",0.3486849472968323,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,0.0017019951953598511,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9828496024200487,0.00608443597225905,0.9906582291519186
0.35,occupation,same_time,gp,500,500,0,1,"[20260802, 350, 1]",0.3462422579819652,0.3525272428501842,0.35032832442613826,reg=3,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.001564346538182937,0.6474727571498158,0.004720638330036109,nan,0.9759643145962841,0.00852712528712618,0.9869567505834739
0.35,occupation,same_time,mlp,500,500,0,1,"[20260802, 350, 1]",0.34511676771024236,0.3525272428501842,0.35032832442613826,weight_decay=0.001,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.007263984113680566,0.6474727571498158,0.00014649102626129729,nan,0.9727918585592051,0.009652615558848998,0.9852605547326365
0.35,occupation,same_time,ridge,1000,1000,0,1,"[20260802, 350, 1]",0.3502501375130036,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,0.00013680497918855394,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9872614549924115,0.004519245756087753,0.9930446376105571
0.35,occupation,same_time,gp,1000,1000,0,1,"[20260802, 350, 1]",0.34393867945626266,0.3525272428501842,0.35032832442613826,reg=1,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.0038679250638854468,0.6474727571498158,0.004720638330036109,nan,0.9694711428787144,0.01083070381282869,0.983491323945371
0.35,occupation,same_time,mlp,1000,1000,0,1,"[20260802, 350, 1]",0.3445680401098624,0.3525272428501842,0.35032832442613826,weight_decay=0.001,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.007812711714060505,0.6474727571498158,0.00014649102626129729,nan,0.9712451422238676,0.010201343159228937,0.9844356946509919
0.35,occupation,same_time,ridge,2500,2500,0,1,"[20260802, 350, 1]",0.3503904452578167,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,-3.5027656245523175e-06,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9876569449964253,0.004378938011274647,0.993259123146653
0.35,occupation,same_time,gp,2500,1500,0,1,"[20260802, 350, 1]",0.3483349578426258,0.3525272428501842,0.35032832442613826,reg=0.3,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,-0.0005283533224776926,0.6474727571498158,0.004720638330036109,nan,0.9818630757615714,0.006434425426465551,0.9901261767776218
0.35,occupation,same_time,mlp,2500,2500,0,1,"[20260802, 350, 1]",0.3501007795744657,0.3525272428501842,0.35032832442613826,weight_decay=0.001,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.002279972249457196,0.6474727571498158,0.00014649102626129729,nan,0.9868404549129751,0.004668603694625628,0.9928164189955964
0.35,occupation,same_time,ridge,5000,5000,0,1,"[20260802, 350, 1]",0.3503582854616336,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,2.8657030558543184e-05,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.9875662951328809,0.004411097807457742,0.9932099529498467
0.35,occupation,same_time,gp,5000,1500,0,1,"[20260802, 350, 1]",0.34283149696077764,0.3525272428501842,0.35032832442613826,reg=0.001,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.004975107559370473,0.6474727571498158,0.004720638330036109,nan,0.9663502915660034,0.011937886308313717,0.9818343602088287
0.35,occupation,same_time,mlp,5000,5000,0,1,"[20260802, 350, 1]",0.35177071613040145,0.3525272428501842,0.35032832442613826,weight_decay=0.001,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.0006100356935214712,0.6474727571498158,0.00014649102626129729,nan,0.9915475594002557,0.0029986671386899033,0.9953740640645091
0.35,occupation,same_time,ridge,20000,20000,1,1,"[20260802, 350, 1]",0.35038694249219215,0.3525272428501842,0.35032832442613826,cv-alpha,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.35038694249219215,0.6452306167309086,0.004382440776899199,0.0,0.6474727571498158,0.0021403003579920643,0.0028184887653854296,0.987647071637027,0.004382440776899199,0.9932537674139247
0.35,occupation,same_time,gp,20000,1500,1,1,"[20260802, 350, 1]",0.3478066045201481,0.3525272428501842,0.35032832442613826,reg=3,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3478066045201481,0.6452306167309086,0.0069627787489432436,0.0,0.6474727571498158,0.004720638330036109,nan,0.9803737890660593,0.0069627787489432436,0.9893240581747683
0.35,occupation,same_time,mlp,20000,20000,1,1,"[20260802, 350, 1]",0.3523807518239229,0.3525272428501842,0.35032832442613826,weight_decay=0.01,0.35476938326909135,0.06927111337998818,0.3519508945037059,0.3523807518239229,0.6452306167309086,0.002388631445168432,0.0,0.6474727571498158,0.00014649102626129729,nan,0.9932670868518644,0.002388631445168432,0.9963116731754104
0.35,occupation,dispersed,ridge,100,100,0,1,"[20260802, 350, 1]",0.6655974599208094,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.01729804484185693,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.9522881767793756,0.03334796033196541,0.9002759957383452
0.35,occupation,dispersed,gp,100,100,0,1,"[20260802, 350, 1]",0.6716836959697232,0.6940071804429843,0.6831080378192916,reg=1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,0.01240640662399084,0.30599281955701574,0.009917077849270206,nan,0.9609959182890241,0.027261724283051625,0.9169650609841855
0.35,occupation,dispersed,mlp,100,100,0,1,"[20260802, 350, 1]",0.6725624677728534,0.6940071804429843,0.6831080378192916,weight_decay=0.1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.019512631366870314,0.30599281955701574,0.0019320813032605022,nan,0.962253200728635,0.026382952479921395,0.9194259976842872
0.35,occupation,dispersed,ridge,250,250,0,1,"[20260802, 350, 1]",0.6623489592645109,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.02054654549815549,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.9476404595726104,0.03659646098826397,0.8916145470526385
0.35,occupation,dispersed,gp,250,250,0,1,"[20260802, 350, 1]",0.662523267899288,0.6940071804429843,0.6831080378192916,reg=1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,0.021566834694426107,0.30599281955701574,0.009917077849270206,nan,0.9478898476217001,0.03642215235348689,0.8920750709929905
0.35,occupation,dispersed,mlp,250,250,0,1,"[20260802, 350, 1]",0.6655310893328246,0.6940071804429843,0.6831080378192916,weight_decay=0.1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.026544009806899194,0.30599281955701574,0.0019320813032605022,nan,0.952193218595143,0.033414330919950275,0.9000973487990328
0.35,occupation,dispersed,ridge,500,500,0,1,"[20260802, 350, 1]",0.6753853302753103,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.007510174487356025,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.9662919459877941,0.023560089977464505,0.9274213639283581
0.35,occupation,dispersed,gp,500,500,0,1,"[20260802, 350, 1]",0.6728899573091843,0.6940071804429843,0.6831080378192916,reg=0.3,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,0.011200145284529728,0.30599281955701574,0.009917077849270206,nan,0.9627217488109908,0.026055462943590513,0.920346490345397
0.35,occupation,dispersed,mlp,500,500,0,1,"[20260802, 350, 1]",0.6775854244753673,0.6940071804429843,0.6831080378192916,weight_decay=0.1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.014489674664356467,0.30599281955701574,0.0019320813032605022,nan,0.9694396798970617,0.021359995777407548,0.9337499064902678
0.35,occupation,dispersed,ridge,1000,1000,0,1,"[20260802, 350, 1]",0.6795556701620646,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.003339834600601721,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.972258563360072,0.0193897500907102,0.9394910495045534
0.35,occupation,dispersed,gp,1000,1000,0,1,"[20260802, 350, 1]",0.6857489087612267,0.6940071804429843,0.6831080378192916,reg=3,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,-0.001658806167512683,0.30599281955701574,0.009917077849270206,nan,0.9811193962945267,0.013196511491548102,0.9580064736146893
0.35,occupation,dispersed,mlp,1000,1000,0,1,"[20260802, 350, 1]",0.6886427024480621,0.6940071804429843,0.6831080378192916,weight_decay=0.01,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.003432396691661621,0.30599281955701574,0.0019320813032605022,nan,0.985259624705765,0.010302717804712702,0.9669103056658112
0.35,occupation,dispersed,ridge,2500,2500,0,1,"[20260802, 350, 1]",0.6810957257589015,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.0017997790037648231,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.9744619622982608,0.017849694493873303,0.9440280487417407
0.35,occupation,dispersed,gp,2500,1500,0,1,"[20260802, 350, 1]",0.6854994862869893,0.6940071804429843,0.6831080378192916,reg=1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,-0.0014093836932752568,0.30599281955701574,0.009917077849270206,nan,0.980762540856305,0.013445933965785528,0.9572467026936075
0.35,occupation,dispersed,mlp,2500,2500,0,1,"[20260802, 350, 1]",0.6881361879769994,0.6940071804429843,0.6831080378192916,weight_decay=0.01,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.003938911162724379,0.30599281955701574,0.0019320813032605022,nan,0.9845349408372026,0.01080923227577546,0.965339895624125
0.35,occupation,dispersed,ridge,5000,5000,0,1,"[20260802, 350, 1]",0.6821337937526433,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.0007617110100230917,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.975947154079568,0.01681162650013157,0.947110997741455
0.35,occupation,dispersed,gp,5000,1500,0,1,"[20260802, 350, 1]",0.6824068998105263,0.6940071804429843,0.6831080378192916,reg=10,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,0.0016832027831877872,0.30599281955701574,0.009917077849270206,nan,0.9763378942575124,0.016538520442248572,0.9479254416031652
0.35,occupation,dispersed,mlp,5000,5000,0,1,"[20260802, 350, 1]",0.6908544626396385,0.6940071804429843,0.6831080378192916,weight_decay=0.01,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.0012206365000853037,0.30599281955701574,0.0019320813032605022,nan,0.9884240494626744,0.008090957613136385,0.973827998028951
0.35,occupation,dispersed,ridge,20000,20000,1,1,"[20260802, 350, 1]",0.6828955047626664,0.6940071804429843,0.6831080378192916,cv-alpha,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6828955047626664,0.30105457974722516,0.01604991549010848,0.0,0.30599281955701574,0.0111116756803179,0.011295634223427387,0.9770369544959547,0.01604991549010848,0.949386036050684
0.35,occupation,dispersed,gp,20000,1500,1,1,"[20260802, 350, 1]",0.6840901025937141,0.6940071804429843,0.6831080378192916,reg=1,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6840901025937141,0.30105457974722516,0.014855317659060785,0.0,0.30599281955701574,0.009917077849270206,nan,0.9787460977229262,0.014855317659060785,0.9529760929270423
0.35,occupation,dispersed,mlp,20000,20000,1,1,"[20260802, 350, 1]",0.6920750991397238,0.6940071804429843,0.6831080378192916,weight_decay=0.01,0.6989454202527748,0.06927111337998818,0.6876497860293475,0.6920750991397238,0.30105457974722516,0.006870321113051081,0.0,0.30599281955701574,0.0019320813032605022,nan,0.9901704469133421,0.006870321113051081,0.977688322399855
0.35,mean,same_time,ridge,100,100,0,1,"[20260802, 350, 1]",0.3613843405377031,0.36825075015981423,0.368250750158975,cv-alpha,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36833116970124435,0.6280931872524906,0.003575643046265009,0.006946829163541279,0.6317492498401858,-8.04195414301212e-05,-3.305850038159974e-11,0.9717066968145321,0.010522472209806288,0.9835229968856918
0.35,mean,same_time,gp,100,100,0,1,"[20260802, 350, 1]",0.34234680539799656,0.36825075015981423,0.368250750158975,reg=0.3,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.3630440040563977,0.6280931872524906,0.008862808691111668,0.02069719865840114,0.6317492498401858,0.005206746103416537,nan,0.9205177040691068,0.029560007349512807,0.9550522865362163
0.35,mean,same_time,mlp,100,100,0,1,"[20260802, 350, 1]",0.35552798080117975,0.36825075015981423,0.368250750158975,weight_decay=0.01,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36803082337629034,0.6280931872524906,0.003875989371219024,0.012502842575110584,0.6317492498401858,0.00021992678352389383,nan,0.9559598496587657,0.01637883194632961,0.9745856585570758
0.35,mean,same_time,ridge,250,250,0,1,"[20260802, 350, 1]",0.3655432319655487,0.36825075015981423,0.368250750158975,cv-alpha,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36833116970124435,0.6280931872524906,0.003575643046265009,0.0027879377356956336,0.6317492498401858,-8.04195414301212e-05,-3.305850038159974e-11,0.9828893137639806,0.006363580781960643,0.9899700324709672
0.35,mean,same_time,gp,250,250,0,1,"[20260802, 350, 1]",0.3291792435289167,0.36825075015981423,0.368250750158975,reg=10,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.3630440040563977,0.6280931872524906,0.008862808691111668,0.033864760527481,0.6317492498401858,0.005206746103416537,nan,0.8851121631708296,0.042727569218592665,0.9363055349638179
0.35,mean,same_time,mlp,250,250,0,1,"[20260802, 350, 1]",0.3606283265996332,0.36825075015981423,0.368250750158975,weight_decay=0.01,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36803082337629034,0.6280931872524906,0.003875989371219024,0.007402496776657164,0.6317492498401858,0.00021992678352389383,nan,0.9696738920576503,0.011278486147876188,0.9823600471883688
0.35,mean,same_time,ridge,500,500,0,1,"[20260802, 350, 1]",0.3666137481812204,0.36825075015981423,0.368250750158975,cv-alpha,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36833116970124435,0.6280931872524906,0.003575643046265009,0.001717421520023965,0.6317492498401858,-8.04195414301212e-05,-3.305850038159974e-11,0.9857677665886629,0.005293064566288974,0.9916432278864755
0.35,mean,same_time,gp,500,500,0,1,"[20260802, 350, 1]",0.3619924702466495,0.36825075015981423,0.368250750158975,reg=0.1,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.3630440040563977,0.6280931872524906,0.008862808691111668,0.0010515338097482063,0.6317492498401858,0.005206746103416537,nan,0.9733418637114594,0.009914342500859874,0.9844604616113345
0.35,mean,same_time,mlp,500,500,0,1,"[20260802, 350, 1]",0.3640500932029759,0.36825075015981423,0.368250750158975,weight_decay=0.01,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36803082337629034,0.6280931872524906,0.003875989371219024,0.003980730173314462,0.6317492498401858,0.00021992678352389383,nan,0.9788744941602684,0.007856719544533486,0.987645694321894
0.35,mean,same_time,ridge,1000,1000,0,1,"[20260802, 350, 1]",0.3665077526084112,0.36825075015981423,0.368250750158975,cv-alpha,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.36833116970124435,0.6280931872524906,0.003575643046265009,0.0018234170928331794,0.6317492498401858,-8.04195414301212e-05,-3.305850038159974e-11,0.9854827608582593,0.0053990601390981885,0.9914773066894995
0.35,mean,same_time,gp,1000,1000,0,1,"[20260802, 350, 1]",0.363897910023387,0.36825075015981423,0.368250750158975,reg=0.1,0.37190681274750936,0.4118887931450079,0.37190681278056786,0.3630440040563977,0.6280931872524906,0.008862808691111668,-0.0008539059669893101,0.6317492498401858,0.005206746103416537,nan,0.9784652970862363,0.008008902724122358,0.9874094066812187
