config,cid,arm,m,rep,label,I_true_ref,I_hat_ref,ref_err,uniform_err,k_err,r_eff,nu2_used,ci_lo,ci_hi,ci_width,covered,bound,bound_ratio,bound_lt_one,small_pert_ok
ou_alpha0_nu0,4,known,100,139,sigmoid,0.26258063840905604,0.26395917643099126,0.0013785380219352161,0.13859193165644368,6.206002027937745,8.466882664682794,0.0,0.17846061422202095,0.37169842447751344,0.1932378102554925,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,139,occ_c0,0.24401651828426504,0.24446582036726483,0.00044930208299978625,0.12851624581665694,6.206002027937745,8.466882664682794,0.0,0.16418770589641074,0.3440004957284702,0.17981278983205945,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,139,occ_c1,0.2131886770478779,0.21381023044035516,0.0006215533924772698,0.10239215806217473,6.206002027937745,8.466882664682794,0.0,0.1488568204709565,0.2967020057867143,0.1478451853157578,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,158,mean,0.26799418107294054,0.30017296809306215,0.03217878702012161,0.12706438668848175,4.982308637927351,9.204516233942746,0.0,0.2252291901695867,0.39528868993028493,0.17005949976069823,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,158,sigmoid,0.26258063840905604,0.29319575321137703,0.030615114802320986,0.12436809363503452,4.982308637927351,9.204516233942746,0.0,0.21955301342631534,0.38737706124873533,0.16782404782242,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,158,occ_c0,0.24401651828426504,0.2697830148068501,0.02576649652258503,0.11577262598432705,4.982308637927351,9.204516233942746,0.0,0.200641061145687,0.36118485523083455,0.16054379408514755,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,158,occ_c1,0.2131886770478779,0.23180462679893038,0.01861594975105249,0.09090016235711607,4.982308637927351,9.204516233942746,0.0,0.1739117026983168,0.3075271176112445,0.13361541491292772,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,159,mean,0.26799418107294054,0.20899733855862213,-0.058996842514318415,0.13885661802836796,5.012803284626227,8.761381950474412,0.0,0.12907104617954,0.3036633694000324,0.17459232322049242,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,159,sigmoid,0.26258063840905604,0.2049479914910366,-0.05763264691801945,0.13576673020027816,5.012803284626227,8.761381950474412,0.0,0.12657069065438228,0.29758440734400154,0.17101371668961926,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,159,occ_c0,0.24401651828426504,0.19084051393637702,-0.05317600434788802,0.12561574910138956,5.012803284626227,8.761381950474412,0.0,0.11755699042986137,0.27728603957090303,0.15972904914104166,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,159,occ_c1,0.2131886770478779,0.1710272708506725,-0.042161406197205376,0.10205986156252833,5.012803284626227,8.761381950474412,0.0,0.1152759252917569,0.23944514322529759,0.12416921793354069,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,160,mean,0.26799418107294054,0.26445449560560674,-0.0035396854673337974,0.1670427098206021,7.2481842424261735,7.898182733063444,0.0,0.1831134755528519,0.3747227758164926,0.1916093002636407,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,160,sigmoid,0.26258063840905604,0.2583556239431009,-0.004225014465955135,0.16359789455624368,7.2481842424261735,7.898182733063444,0.0,0.1778643761581589,0.36486623510634875,0.18700185894818985,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,160,occ_c0,0.24401651828426504,0.23764299746831527,-0.006373520815949774,0.15233604289981423,7.2481842424261735,7.898182733063444,0.0,0.15989036381546928,0.3332922054570663,0.173401841641597,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,160,occ_c1,0.2131886770478779,0.20408262361787424,-0.009106053430003647,0.12532695176681502,7.2481842424261735,7.898182733063444,0.0,0.14798489990294406,0.2807666232221187,0.13278172331917465,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,161,mean,0.26799418107294054,0.3253028572963409,0.05730867622340036,0.16959402533962142,6.845922381972596,8.468331810496624,0.0,0.23812657115295574,0.42225890185353704,0.1841323307005813,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,161,sigmoid,0.26258063840905604,0.3162807285729035,0.05370009016384747,0.16297470209494477,6.845922381972596,8.468331810496624,0.0,0.23111895031001084,0.41069776900210064,0.1795788186920898,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,161,occ_c0,0.24401651828426504,0.28699465166484334,0.04297813338057829,0.14270100225028048,6.845922381972596,8.468331810496624,0.0,0.2082306031394236,0.37327997728174284,0.16504937414231924,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,161,occ_c1,0.2131886770478779,0.2337552143976412,0.020566537349763298,0.09808795783043239,6.845922381972596,8.468331810496624,0.0,0.1705994532468615,0.30393260259077737,0.13333314934391588,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,164,mean,0.26799418107294054,0.22084739394155048,-0.04714678713139006,0.09677861894215853,5.387506676595546,8.415846229028205,0.0,0.16306295152329722,0.3126373094275084,0.14957435790421117,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,164,sigmoid,0.26258063840905604,0.21665063199265724,-0.0459300064163988,0.09444061476142518,5.387506676595546,8.415846229028205,0.0,0.1599497204535877,0.3068016026605661,0.1468518822069784,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,164,occ_c0,0.24401651828426504,0.20204161431692808,-0.04197490396733697,0.08692917967030353,5.387506676595546,8.415846229028205,0.0,0.14756165069865276,0.2871405019125896,0.13957885121393684,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,164,occ_c1,0.2131886770478779,0.17985518860127842,-0.033333488446599474,0.06981940579149147,5.387506676595546,8.415846229028205,0.0,0.13635239763427145,0.25415445324776487,0.11780205561349341,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,165,mean,0.26799418107294054,0.36575730920888316,0.09776312813594262,0.18541684054548163,5.471043857544947,7.911091740312138,0.0,0.2610697725742023,0.4640842903255272,0.20301451775132495,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,165,sigmoid,0.26258063840905604,0.3593547631448524,0.09677412473579633,0.18250825965177647,5.471043857544947,7.911091740312138,0.0,0.2563715302099381,0.456291493802398,0.1999199635924599,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,165,occ_c0,0.24401651828426504,0.3377102241455004,0.09369370586123535,0.17325453738888652,5.471043857544947,7.911091740312138,0.0,0.23820857375587717,0.4304232108983352,0.192214637142458,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,165,occ_c1,0.2131886770478779,0.2971529957670697,0.08396431871919183,0.14989887235647414,5.471043857544947,7.911091740312138,0.0,0.20907441042416178,0.3779128891484819,0.16883847872432015,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,156,mean,0.26799418107294054,0.3020823760193791,0.034088194946438555,0.12183016837009689,5.559627348082866,8.204532698253114,0.0,0.20783531431462018,0.39763803099192047,0.18980271667730028,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,156,sigmoid,0.26258063840905604,0.2948133181056875,0.03223267969663146,0.11945841096092788,5.559627348082866,8.204532698253114,0.0,0.202773200725559,0.3880564389870364,0.1852832382614774,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,156,occ_c0,0.24401651828426504,0.2705684033951914,0.02655188511092635,0.11153443182687865,5.559627348082866,8.204532698253114,0.0,0.18585148453576766,0.3566618595366206,0.17081037500085294,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,156,occ_c1,0.2131886770478779,0.22992239670019313,0.016733719652315238,0.09245325560315126,5.559627348082866,8.204532698253114,0.0,0.15972761389885676,0.2982551816979742,0.13852756779911746,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,157,mean,0.26799418107294054,0.32408501570074943,0.056090834627808894,0.1570721448264679,5.165010920825073,7.993425310950049,0.0,0.21906507648202322,0.43884102720014584,0.21977595071812261,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,157,sigmoid,0.26258063840905604,0.3170701858647199,0.05448954745566387,0.15382281425822153,5.165010920825073,7.993425310950049,0.0,0.21409319029060453,0.4305443727867077,0.21645118249610318,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,157,occ_c0,0.24401651828426504,0.29336984196612637,0.04935332368186132,0.14286947230833053,5.165010920825073,7.993425310950049,0.0,0.1969387014603147,0.40246157129181587,0.20552286983150117,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,157,occ_c1,0.2131886770478779,0.2525084625660887,0.03931978551821083,0.11663550070155697,5.165010920825073,7.993425310950049,0.0,0.17548977293781884,0.3441534627639106,0.16866368982609178,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,162,mean,0.26799418107294054,0.26425606246642225,-0.0037381186065182925,0.10059762312121462,4.247701212010515,8.640066324217043,0.0,0.17234133759359488,0.38818143798605487,0.21584010039246,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,162,sigmoid,0.26258063840905604,0.25960297809873145,-0.0029776603103245924,0.09928382874867198,4.247701212010515,8.640066324217043,0.0,0.1691486556604603,0.38181363608395036,0.21266498042349005,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,162,occ_c0,0.24401651828426504,0.24332961754861387,-0.0006869007356511692,0.09470188861468323,4.247701212010515,8.640066324217043,0.0,0.15755921998029448,0.36037282660134756,0.20281360662105308,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,162,occ_c1,0.2131886770478779,0.21511081000735993,0.0019221329594820424,0.08185604766147428,4.247701212010515,8.640066324217043,0.0,0.14453686078732503,0.31684065303876313,0.1723037922514381,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,163,mean,0.26799418107294054,0.29556351217958715,0.02756933110664661,0.12944039085704537,6.467746798784918,8.306607185443736,0.0,0.20690830213547964,0.4129642704984617,0.20605596836298204,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,163,sigmoid,0.26258063840905604,0.2891385760541571,0.02655793764510106,0.1262127771847924,6.467746798784918,8.306607185443736,0.0,0.20044645631734964,0.4053715150050746,0.20492505868772498,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,163,occ_c0,0.24401651828426504,0.2678464683027856,0.023829950018520535,0.11613525600087116,6.467746798784918,8.306607185443736,0.0,0.17924496050215163,0.37937836066792935,0.20013340016577771,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,163,occ_c1,0.2131886770478779,0.2302849047919198,0.017096227744041903,0.09470296981640788,6.467746798784918,8.306607185443736,0.0,0.16318368650665974,0.3204437980089665,0.15726011150230676,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,168,mean,0.26799418107294054,0.33440108750111097,0.06640690642817043,0.11812057333299111,4.7916749173731565,9.593956405107331,0.0,0.21215477565112897,0.4737040316260678,0.26154925597493883,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,168,sigmoid,0.26258063840905604,0.32718200976601747,0.06460137135696142,0.11509001618959974,4.7916749173731565,9.593956405107331,0.0,0.20723027566226085,0.4645375433252638,0.25730726766300294,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,168,occ_c0,0.24401651828426504,0.30277155021716096,0.05875503193289591,0.10535644472922201,4.7916749173731565,9.593956405107331,0.0,0.19009701183831013,0.4335872555802248,0.2434902437419147,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,168,occ_c1,0.2131886770478779,0.2569119996428428,0.04372332259496489,0.08249252717846559,4.7916749173731565,9.593956405107331,0.0,0.1669080890931901,0.3667944244018045,0.19988633530861438,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,169,mean,0.26799418107294054,0.2883420341427154,0.02034785306977488,0.16959303158477027,4.940257878882272,9.242148487583458,0.0,0.18141089482994627,0.40647171653394515,0.22506082170399888,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,169,sigmoid,0.26258063840905604,0.2813413194192511,0.01876068101019507,0.16584696588257294,4.940257878882272,9.242148487583458,0.0,0.17722425864893324,0.397008866130651,0.21978460748171777,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,169,occ_c0,0.24401651828426504,0.25772920716660985,0.013712688882344809,0.15386191247691652,4.940257878882272,9.242148487583458,0.0,0.162203666417543,0.36589564075874764,0.20369197434120465,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,169,occ_c1,0.2131886770478779,0.22105060095430618,0.007861923906428286,0.12117986816252785,4.940257878882272,9.242148487583458,0.0,0.1549954220500924,0.30940930172424963,0.15441387967415723,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,166,mean,0.26799418107294054,0.38085858831575536,0.11286440724281482,0.19853497956851268,5.946404511608908,7.527481558596176,0.0,0.29054259139641214,0.4999912363761578,0.20944864497974564,0,inf,inf,0,0
ou_alpha0_nu0,4,known,100,166,sigmoid,0.26258063840905604,0.3742168030141154,0.11163616460505937,0.1956238005934287,5.946404511608908,7.527481558596176,0.0,0.2848700685624177,0.491677111015038,0.20680704245262033,0,inf,inf,0,0
ou_alpha0_nu0,4,known,100,166,occ_c0,0.24401651828426504,0.35189327387067476,0.10787675558640972,0.18633488767423131,5.946404511608908,7.527481558596176,0.0,0.26543822847077575,0.4646884714400426,0.19925024296926686,0,inf,inf,0,0
ou_alpha0_nu0,4,known,100,166,occ_c1,0.2131886770478779,0.3084919306298103,0.0953032535819324,0.16053777824078488,5.946404511608908,7.527481558596176,0.0,0.23073074438182742,0.4018931224260968,0.1711623780442694,0,inf,inf,0,0
ou_alpha0_nu0,4,known,100,167,mean,0.26799418107294054,0.265350985731078,-0.0026431953418625254,0.1311915803345031,8.09631746233499,6.866838965828957,0.0,0.17011616574819458,0.3818989965147274,0.21178283076653284,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,167,sigmoid,0.26258063840905604,0.2596431645007303,-0.0029374739083257717,0.12790144099088846,8.09631746233499,6.866838965828957,0.0,0.1664522639591723,0.3732888037520151,0.20683653979284283,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,167,occ_c0,0.24401651828426504,0.24060639581909554,-0.0034101224651695017,0.117633213627373,8.09631746233499,6.866838965828957,0.0,0.15386319596824743,0.3455958425965301,0.19173264662828265,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,167,occ_c1,0.2131886770478779,0.2097664090349007,-0.003422268012977181,0.09521175214213443,8.09631746233499,6.866838965828957,0.0,0.14379335606730678,0.2959870603893708,0.152193704322064,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,170,mean,0.26799418107294054,0.3026721936474425,0.03467801257450198,0.1406064276598538,5.093296829017387,8.431505216227285,0.0,0.20558679000480834,0.41797516990753997,0.21238837990273163,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,170,sigmoid,0.26258063840905604,0.2961339362365228,0.033553297827466744,0.13702610698638948,5.093296829017387,8.431505216227285,0.0,0.20023463078545678,0.40980844427908325,0.20957381349362647,1,inf,inf,0,0
ou_alpha0_nu0,4,known,100,170,occ_c0,0.24401651828426504,0.27400315537153636,0.02998663708727131,0.12547175981373504,5.093296829017387,8.431505216227285,0.0,0.18198572412548958,0.3830234986590987,0.2010377745336091,1,inf,inf,0,0
