label,m,rep,selected_level,adaptive_regret,theorem_bound,bound_satisfied,selected_level_oracle,adaptive_regret_oracle,theorem_bound_oracle,bound_satisfied_oracle,eps_boot_valid,eps_boot_L1,eps_boot_L2,eps_boot_L3,eps_boot_L4,eps_true_L1,eps_true_L2,eps_true_L3,eps_true_L4,regret_fixed_L1,regret_fixed_L2,regret_fixed_L3,regret_fixed_L4
mean,1000,10,4,0.0,0.09296629318036292,True,3,0.01825882669547163,0.05073742650723678,True,True,0.02780461297510931,0.035722157759000055,0.04384358109438729,0.04713915305181183,0.006690179638546234,0.028600271535674293,0.028600271535674293,0.03250248011850726,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0
mean,1000,11,3,0.0223642176848442,0.09936137786512603,True,4,0.0,0.04920136140539211,True,True,0.03646449081511881,0.03687964345275539,0.041598254533851534,0.06106351198514071,0.00618115616408299,0.00618115616408299,0.024260691263750966,0.024600680702696054,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.0
mean,1000,12,3,0.01825882669547163,0.08713332747209884,True,4,0.01154105830094776,0.038271957613469465,True,True,0.024888130120977268,0.030554821855389422,0.03831608944079413,0.04531413014268546,0.00045744519166257547,0.005711954494517668,0.031191569783610984,0.031191569783610984,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.01154105830094776
mean,1000,13,4,0.0,0.09574727607827081,True,4,0.0,0.06468506842665522,True,True,0.02919510442406325,0.03335944404925038,0.043099034582749364,0.04854322799888297,0.013664000598255455,0.016369114405569873,0.03534450299488495,0.0358425400457662,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.0
mean,1000,14,4,0.009469938609891093,0.09880846782837843,True,4,0.009469938609891093,0.05332238115531396,True,True,0.03072570029911706,0.03720743127050647,0.043219524427411,0.05193582108588941,0.007982656962584822,0.007982656962584822,0.027656660601255323,0.027656660601255323,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.009469938609891093
mean,1000,15,3,0.01616486879742296,0.09244952495748006,True,3,0.01616486879742296,0.09130644751399453,True,False,0.02986406031735582,0.03615409199351849,0.03814232808002855,0.0538815920416192,0.026974690141925106,0.03575617311713075,0.0440844441655478,0.046115292766029825,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.01616486879742296
mean,1000,16,4,0.0,0.10256919013183156,True,4,0.0,0.07841174232051384,True,True,0.032606061450843625,0.03828538547975986,0.050049951745092996,0.06080710481069541,0.02134077505566523,0.031123436761545442,0.031123436761545442,0.04559086599139278,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.0
mean,1000,17,4,0.009469938609891093,0.08884797107729378,True,4,0.009469938609891093,0.04875009859824253,True,True,0.02588726904999299,0.032239662662474744,0.03634155113993541,0.04865671430627611,0.006603454115306939,0.013118569317426387,0.024375049299121265,0.024375049299121265,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.009469938609891093
mean,1000,18,4,0.013749663160741221,0.08818509782313086,True,1,0.037357067230144314,0.06481043297414824,True,False,0.025414015296493276,0.03697898584000869,0.043694283765398544,0.049777149085552565,0.01372668287200196,0.029514599255022533,0.029514599255022533,0.05337534895234414,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.013749663160741221
mean,1000,19,4,0.0,0.09325433423143345,True,4,0.0,0.05680016532180576,True,True,0.027948633500644565,0.028992229573557547,0.04168581314986833,0.049526361344822536,0.012012528129985656,0.026144604932796633,0.026144604932796633,0.02840008266090288,0.037357067230144314,0.037357067230144314,0.0224083204338823,0.0
mean,1000,20,4,0.0,0.08758697447382291,True,3,0.0245256835944887,0.04506332932728807,True,True,0.025114953621839298,0.028948276074852175,0.042442530228002706,0.04633276700197176,0.0038531310485718784,0.023560065617088455,0.023560065617088455,0.04555864057915393,0.037357067230144314,0.037357067230144314,0.0245256835944887,0.0
mean,1000,21,4,0.01154105830094776,0.08359109273607644,True,4,0.01154105830094776,0.056153842389296105,True,True,0.023117012752966064,0.04064663932725313,0.04318763262682644,0.055215564318935054,0.009398387579575895,0.036163619855692164,0.036163619855692164,0.036163619855692164,0.037357067230144314,0.06962668007635997,0.016551438629055726,0.01154105830094776
mean,1000,22,3,0.016571980632732575,0.08038138168259365,True,3,0.016571980632732575,0.04880875932620776,True,True,0.02151215722622467,0.031397209600603694,0.039878663631777556,0.04415269584874598,0.011618127830527736,0.02126019303212917,0.02126019303212917,0.02440437966310388,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.016571980632732575
mean,1000,23,4,0.0,0.08311828083491324,True,4,0.0,0.04139438869893464,True,True,0.022880606802384462,0.03207945205768337,0.03987048759683035,0.043602661634833256,0.0020186607343951612,0.014550751420644992,0.024115954758537173,0.028918187913134386,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.0
mean,1000,24,4,0.0,0.10702017247077295,True,4,0.0,0.05813194950616041,True,True,0.041406261063981945,0.04360902176346914,0.04542765183667499,0.05511396616808881,0.010387441138008047,0.03331674497341902,0.03331674497341902,0.03652755949528341,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0
mean,1000,25,3,0.0223642176848442,0.08323155119667867,True,3,0.0223642176848442,0.047724027172267536,True,True,0.02293724198326718,0.028226202650235798,0.045298800600138016,0.056209628619689846,0.005183479971061611,0.01581978554598623,0.019719096857940932,0.03493952497293412,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.0
mean,1000,26,3,0.016551438629055726,0.09363499058238546,True,4,0.0,0.06202054241917443,True,True,0.028138961676120573,0.03439803299092812,0.045465138380917036,0.05973495730925952,0.020954170640066883,0.020954170640066883,0.022927836810875735,0.03467570585198443,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.0
mean,1000,27,4,0.013093676484002947,0.09396801206822836,True,4,0.013093676484002947,0.056249805858553326,True,True,0.02981344137757851,0.03192669760455698,0.04213912818811042,0.04698400603411418,0.009446369314204506,0.026040139966396092,0.033537609623199904,0.03466781920116141,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.013093676484002947
mean,1000,28,4,0.006130543843000269,0.08590740076761631,True,4,0.006130543843000269,0.043048780983272694,True,True,0.024275166768736,0.03711604052407214,0.042468833845777335,0.04335917915137051,0.013590103049435753,0.021524390491636347,0.021524390491636347,0.021524390491636347,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.006130543843000269
mean,1000,29,4,0.0,0.0852328659404313,True,4,0.0,0.09804229803357489,True,False,0.02402345103611284,0.02990179377136684,0.03453399857150417,0.04409171400840818,0.031029968667085073,0.04217565669794654,0.04217565669794654,0.049021149016787446,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.0
occupation,25,0,3,0.01715644118999582,0.33699027517130686,True,1,0.037064035948982665,0.11531305717376994,True,True,0.1499631196111621,0.19376666510435592,0.20239835042615256,0.3213829250706369,0.03912451061239364,0.1196384516607456,0.1863146714302535,0.20686172523154084,0.037064035948982665,0.06219595099026387,0.01715644118999582,0.01715644118999582
occupation,25,1,1,0.037064035948982665,0.3336687659249939,True,1,0.037064035948982665,0.19612918354799191,True,True,0.1483023649880056,0.24443281258951435,0.2884690992385171,0.3432971553068793,0.07953257379950462,0.10751188473765072,0.16522473365171203,0.2813526546774474,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.037064035948982665
occupation,25,2,1,0.037064035948982665,0.2909645109852283,True,1,0.037064035948982665,0.08878448922221427,True,True,0.12695023751812282,0.1939427869874832,0.27023422661281726,0.32414016332259205,0.025860226636615802,0.07210039623852771,0.16317175296832392,0.16317175296832392,0.037064035948982665,0.037064035948982665,0.01715644118999582,0.01715644118999582
occupation,25,3,1,0.037064035948982665,0.24497687413155192,True,1,0.037064035948982665,0.09684621986115916,True,True,0.10395641909128463,0.172438538558668,0.2188802152475337,0.2403583151437001,0.029891091956088245,0.1333464391942793,0.15356563519636296,0.18484987080912046,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.08736073259351518
occupation,25,4,1,0.037064035948982665,0.232512374906049,True,1,0.037064035948982665,0.19222902185740864,True,True,0.09772416947853317,0.15681880672221532,0.22956497290788072,0.2744155464346476,0.07758249295421299,0.11819298332683992,0.1705033413230989,0.1705033413230989,0.037064035948982665,0.06219595099026387,0.05894610262322553,0.05894610262322553
occupation,25,5,1,0.037064035948982665,0.32238243771223757,True,1,0.037064035948982665,0.239145738599143,True,True,0.14265920088162745,0.1534356298976046,0.22190934914456176,0.23280540899950042,0.10104085132508017,0.10104085132508017,0.19755389050008942,0.20348004939329323,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.014267477378343552
occupation,25,6,1,0.12046439099074963,0.3212699676226247,True,3,0.02060621689422426,0.28354090285891276,True,True,0.14210296583682103,0.23116674187390363,0.24649578846090403,0.2879958429426751,0.12323843345496505,0.14196702557528695,0.14196702557528695,0.16312012725114772,0.12046439099074963,0.09279333487363728,0.02060621689422426,0.032118033734079066
occupation,25,7,3,0.02060621689422426,0.3429060375414769,True,3,0.02060621689422426,0.21917388160837048,True,True,0.15292100079624713,0.16106810541649536,0.21601766809310408,0.25398132291323255,0.09105492282969391,0.09105492282969391,0.17128386187522748,0.21207735039291065,0.037064035948982665,0.06219595099026387,0.02060621689422426,0.02060621689422426
occupation,25,8,1,0.037064035948982665,0.3671440956862126,True,1,0.037064035948982665,0.19458395718396493,True,True,0.16504002986861496,0.21179418611581063,0.2296334034860974,0.27306760630377375,0.07875996061749113,0.18651134717385273,0.18651134717385273,0.18651134717385273,0.037064035948982665,0.06219595099026387,0.03714011670941242,0.03714011670941242
occupation,25,9,3,0.016218365687923897,0.38448120478493436,True,3,0.016218365687923897,0.24204307378691625,True,True,0.17370858441797585,0.18335053826875478,0.2652455072139644,0.29932004862589284,0.1024895189189668,0.1024895189189668,0.18872075674461042,0.24682715857042348,0.037064035948982665,0.06219595099026387,0.016218365687923897,0.014153505856246307
occupation,25,10,1,0.037064035948982665,0.3358458472643707,True,1,0.037064035948982665,0.1614698989755834,True,True,0.14939090565769403,0.20119470403632803,0.2687847296404666,0.29320280822817063,0.062202931513300364,0.13785923874760186,0.1675666807799404,0.2509218879045848,0.037064035948982665,0.06219595099026387,0.016218365687923897,0.05507048420135752
occupation,25,11,1,0.037064035948982665,0.3834583399403614,True,3,0.020956339565838422,0.27823437207633606,True,True,0.17319715199568936,0.21107649036637574,0.2423497107788692,0.30103219641342716,0.1205851680636767,0.12325323229106755,0.13498194171171107,0.1903132051587696,0.037064035948982665,0.037064035948982665,0.020956339565838422,0.05370014542450463
occupation,25,12,1,0.037064035948982665,0.17791828844601712,True,4,0.01883455522764832,0.43745048936199205,True,False,0.07042712624851723,0.14925561372089666,0.2060535792982827,0.22185168865469418,0.2001932267065047,0.2001932267065047,0.21476860927458918,0.2488980565986756,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.01883455522764832
occupation,25,13,1,0.12046439099074963,0.23713157670313262,True,3,0.015224329874893083,0.2551659628702322,True,False,0.10003377037707498,0.1765050621918878,0.20442614259476646,0.26081325522762333,0.11324094198795592,0.11324094198795592,0.12024558926483209,0.17322464294774795,0.12046439099074963,0.12046439099074963,0.015224329874893083,0.03930188612826391
occupation,25,14,1,0.037064035948982665,0.2883724288760316,True,1,0.037064035948982665,0.30290043160290736,True,False,0.12565419646352446,0.1679081219249717,0.22124146634047911,0.26562107331404383,0.13291819782696235,0.13291819782696235,0.1470961934542374,0.20504431898684133,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.034261023294936965
occupation,25,15,3,0.02118311423682484,0.24008195590266604,True,1,0.037064035948982665,0.10904255441936872,True,True,0.10150895997684169,0.22461189839971984,0.23752726215990588,0.29948565636481583,0.03598925923519303,0.2003795978483276,0.2003795978483276,0.26243356959216535,0.037064035948982665,0.06219595099026387,0.02118311423682484,0.04603206055386888
occupation,25,16,3,0.053940495929593824,0.44039496051767674,True,4,0.03386010818181695,0.30284004092284234,True,True,0.20166546228434704,0.20166546228434704,0.2520553422882029,0.3036685140471816,0.13288800248692983,0.13288800248692983,0.19344547689084546,0.19344547689084546,0.037064035948982665,0.037064035948982665,0.053940495929593824,0.03386010818181695
occupation,25,17,1,0.037064035948982665,0.29899488321520423,True,1,0.037064035948982665,0.17483617092074477,True,False,0.13096542363311078,0.20971358149923647,0.2663540903859577,0.28474890043213086,0.06888606748588105,0.11592165004060465,0.26927702801433645,0.31414784336657514,0.037064035948982665,0.09279333487363728,0.028342444716907056,0.0389964836073039
occupation,25,18,1,0.037064035948982665,0.18990696603537072,True,3,0.014945763762114428,0.23932185239064963,True,False,0.07642146504319403,0.14867558518389845,0.2218347869410167,0.22896936627565692,0.10112890822083348,0.15268468694095916,0.15268468694095916,0.27222951339705853,0.037064035948982665,0.09279333487363728,0.014945763762114428,0.028860366682845973
occupation,25,19,1,0.12046439099074963,0.2856744150760553,True,2,0.09279333487363728,0.1942755259671095,True,False,0.12430518956353633,0.14999452029279436,0.25008364387488163,0.2982122457297452,0.07860574500906342,0.07860574500906342,0.26932665198479483,0.26932665198479483,0.12046439099074963,0.09279333487363728,0.0502487046432365,0.02951644522350305
occupation,25,20,3,0.016218365687923897,0.31049863649105547,True,1,0.037064035948982665,0.22205527615623266,True,True,0.1367173002710364,0.16160701234613625,0.21382908977947424,0.31098956990731597,0.092495620103625,0.13318476829625125,0.206468511161419,0.2371354441543438,0.037064035948982665,0.037064035948982665,0.016218365687923897,0.016218365687923897
occupation,25,21,1,0.037064035948982665,0.29285574263307956,True,1,0.037064035948982665,0.34684025569957655,True,False,0.12789585334204845,0.2021005639316589,0.3080471948067643,0.33908953349163085,0.15488810987529694,0.25816397373642314,0.25816397373642314,0.25816397373642314,0.037064035948982665,0.037064035948982665,0.03355856917621325,0.04560003455538242
occupation,25,22,1,0.037064035948982665,0.3483697664540625,True,1,0.037064035948982665,0.12842127752130517,True,False,0.1556528652525399,0.206990047372234,0.2172743810389674,0.28778743400493356,0.04567862078616125,0.1521832889989962,0.22227501429105495,0.22227501429105495,0.037064035948982665,0.06219595099026387,0.055138383570190186,0.08611943175587033
occupation,25,23,3,0.04118988078283892,0.38890191439306004,True,3,0.04118988078283892,0.29853468173186737,True,True,0.1759189392220387,0.2293541640725512,0.22999521135214646,0.27697885259679556,0.13073532289144235,0.15126007936154795,0.2101216115733366,0.22261388306377805,0.037064035948982665,0.06219595099026387,0.04118988078283892,0.04118988078283892
occupation,25,24,3,0.05894610262322553,0.31071164200415863,True,1,0.12046439099074963,0.282001723596088,True,False,0.13682380302758798,0.16368406565957277,0.17990141615562075,0.25912523435864204,0.12246884382355266,0.12246884382355266,0.19085081727462316,0.3074613790745182,0.12046439099074963,0.12046439099074963,0.05894610262322553,0.06603207830596025
occupation,25,25,1,0.037064035948982665,0.36372518166205076,True,1,0.037064035948982665,0.28656084300467,True,True,0.16333057285653405,0.1694047311745468,0.266310665192192,0.3179404013424783,0.12474840352784367,0.12474840352784367,0.21455565516174047,0.21455565516174047,0.037064035948982665,0.037064035948982665,0.0677724568892365,0.04190991744544892
occupation,25,26,1,0.037064035948982665,0.34998569868845447,True,1,0.037064035948982665,0.21955288027819675,True,True,0.1564608313697359,0.19041639283038791,0.2424616471522522,0.28600283067206705,0.09124442216460704,0.09124442216460704,0.14517919150871528,0.2243281953634067,0.037064035948982665,0.037064035948982665,0.01715644118999582,0.017136318714016108
occupation,25,27,3,0.0438409546713695,0.5015621229097083,True,3,0.0438409546713695,0.14940480386459265,True,True,0.23224904348036277,0.24213391770449794,0.3246666743751419,0.34870595792574055,0.05617038395780499,0.13965245572768242,0.13965245572768242,0.13965245572768242,0.037064035948982665,0.037064035948982665,0.0438409546713695,0.0438409546713695
occupation,25,28,1,0.037064035948982665,0.3238256070231207,True,1,0.037064035948982665,0.12119089622166634,True,True,0.143380785537069,0.21348256034761812,0.26057102764950013,0.32808895627669676,0.04206343013634184,0.083075039593008,0.14368183931307565,0.2725968141337547,0.037064035948982665,0.037064035948982665,0.04343463887001131,0.027623012254419765
occupation,25,29,1,0.12046439099074963,0.23507145601265467,True,3,0.02060621689422426,0.4625114076612409,True,False,0.099003710031836,0.11539634930325306,0.19316806510458878,0.2014754310328467,0.22391831166033643,0.22391831166033643,0.22391831166033643,0.26688595102903423,0.12046439099074963,0.12046439099074963,0.02060621689422426,0.024767172136737847
occupation,50,0,3,0.055138383570190186,0.2638693487412036,True,1,0.037064035948982665,0.11068549903445635,True,True,0.11340265639611047,0.15800572373543673,0.16486773023767443,0.1948558485421898,0.03681073154273684,0.03681073154273684,0.1276658817777684,0.1276658817777684,0.037064035948982665,0.037064035948982665,0.055138383570190186,0.055138383570190186
occupation,50,1,1,0.037064035948982665,0.20197213013870657,True,3,0.02118311423682484,0.07594205529091203,True,True,0.08245404709486195,0.13994516085802997,0.16755960640131226,0.2163775169317055,0.01943900967096468,0.047781354413206245,0.07577977347784848,0.14594827107169583,0.037064035948982665,0.037064035948982665,0.02118311423682484,0.017136318714016108
occupation,50,2,2,0.09279333487363728,0.22436812679292015,True,1,0.037064035948982665,0.08683973610372098,True,True,0.09365204542196874,0.13632223918991998,0.16211523153829568,0.20424955316488932,0.024887850077369156,0.07976987561318372,0.14603823448872927,0.17410472398148694,0.037064035948982665,0.09279333487363728,0.016218365687923897,0.006026996971636889
occupation,50,3,1,0.037064035948982665,0.237794610905825,True,1,0.037064035948982665,0.13750340203247968,True,True,0.10036528747842116,0.13343343419973058,0.15730341836138426,0.21641433575836372,0.05021968304174851,0.07025002924584833,0.0715759524968943,0.14808017738922302,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.014267477378343552
occupation,50,4,3,0.01715644118999582,0.21831274967307793,True,3,0.01715644118999582,0.18294308724546138,True,True,0.09062435686204763,0.14063761755737691,0.15381801131357298,0.1838283947611808,0.07293952564823936,0.07293952564823936,0.08799875943834723,0.1579752876962805,0.037064035948982665,0.06219595099026387,0.01715644118999582,0.01715644118999582
occupation,50,5,3,0.01715644118999582,0.32637680661108887,True,3,0.01715644118999582,0.23700697603254317,True,True,0.1446563853310531,0.16735325588438546,0.20800734250787425,0.25705369342105383,0.11116609584598758,0.11116609584598758,0.11116609584598758,0.1400672435898575,0.037064035948982665,0.06219595099026387,0.01715644118999582,0.006026996971636889
occupation,50,6,1,0.037064035948982665,0.24684071303807292,True,1,0.037064035948982665,0.2643430587975001,True,False,0.10488833854454513,0.1416971216177861,0.16195478547220837,0.18494165357845044,0.11363951142425871,0.11363951142425871,0.14872363357766033,0.17007578800120826,0.037064035948982665,0.037064035948982665,0.03594180576309303,0.024485683830437144
occupation,50,7,1,0.037064035948982665,0.2055317131420818,True,1,0.037064035948982665,0.06262716561426074,True,False,0.08423383859654957,0.14679364690984484,0.1687421785009665,0.18077763231875832,0.012781564832639036,0.16090146599875793,0.16090146599875793,0.20019585158788278,0.037064035948982665,0.037064035948982665,0.03703549432076281,0.04344070787756049
occupation,50,8,1,0.037064035948982665,0.29639947657814797,True,3,0.03321430869019393,0.20773182282551816,True,False,0.12966772031458265,0.1394110929293702,0.158367517584401,0.20260204690626493,0.08533389343826775,0.08533389343826775,0.10066910169158105,0.21939256115886097,0.037064035948982665,0.037064035948982665,0.03321430869019393,0.07253537583883019
occupation,50,9,1,0.037064035948982665,0.23905539803352777,True,1,0.037064035948982665,0.15977103569094087,True,True,0.10099568104227255,0.1648474717199581,0.21536836500739032,0.21907611390728193,0.0613534998709791,0.0613534998709791,0.16721275216159154,0.16721275216159154,0.037064035948982665,0.037064035948982665,0.015224329874893083,0.015971090408316346
occupation,50,10,1,0.037064035948982665,0.26095086947583623,True,1,0.037064035948982665,0.16073967481166374,True,True,0.1119434167634268,0.13944878348705936,0.18764465550509335,0.2301092364779359,0.061837819431340535,0.12699112177888566,0.12699112177888566,0.14257698019263193,0.037064035948982665,0.06219595099026387,0.02118311423682484,0.02118311423682484
occupation,50,11,3,0.020956339565838422,0.18738089790926904,True,1,0.037064035948982665,0.06294669808271536,True,False,0.07515843098014319,0.1078695412066416,0.1410122874031921,0.1849992410091107,0.012941331066866346,0.1306712108680278,0.2018404761600922,0.2018404761600922,0.037064035948982665,0.037064035948982665,0.020956339565838422,0.020956339565838422
occupation,50,12,1,0.12046439099074963,0.16794490557436886,True,4,0.017702404660247195,0.36714874567428013,True,False,0.0654404348126931,0.10383366537392291,0.16194936121619624,0.19601534978903631,0.17623698066685606,0.17623698066685606,0.17623698066685606,0.2027891107052599,0.12046439099074963,0.12046439099074963,0.12046439099074963,0.017702404660247195
occupation,50,13,3,0.020956339565838422,0.2290430758456403,True,3,0.020956339565838422,0.06387618336112066,True,False,0.09598951994832881,0.10031320595894772,0.16005883922043856,0.1813088209173676,0.013406073706069,0.05089315278707757,0.09980818746189679,0.19007740591339684,0.037064035948982665,0.037064035948982665,0.020956339565838422,0.020956339565838422
occupation,50,14,3,0.024023156404637036,0.29621759173214324,True,1,0.037064035948982665,0.13349787222366039,True,False,0.12957677789158029,0.13530143340940634,0.1447981701269239,0.20876789315165994,0.04821691813733886,0.14353418853161948,0.1687179765140765,0.19800450454699808,0.037064035948982665,0.06219595099026387,0.024023156404637036,0.024023156404637036
occupation,50,15,3,0.07843603119040232,0.2511674832235319,True,1,0.037064035948982665,0.07500940238327325,True,True,0.10705172363727461,0.1369118524760236,0.1429404174928308,0.20246236715311666,0.018972683217145292,0.0673123479501932,0.10521243332815589,0.15211084748954123,0.037064035948982665,0.06219595099026387,0.07843603119040232,0.0
occupation,50,16,3,0.02118311423682484,0.23016168331565137,True,3,0.02118311423682484,0.11497840615519928,True,True,0.09654882368333435,0.10546630431192079,0.15048905514387476,0.19017435503802937,0.038957185103108305,0.09208047999976149,0.09208047999976149,0.18409346371004764,0.037064035948982665,0.06219595099026387,0.02118311423682484,0.014153505856246307
occupation,50,17,3,0.015224329874893083,0.23670524442816646,True,3,0.015224329874893083,0.16062564704936022,True,True,0.0998206042395919,0.1136500184548157,0.16776801028870467,0.21604396917497268,0.06178080555018878,0.10744702228460346,0.12739710940839577,0.14129884414021465,0.037064035948982665,0.09279333487363728,0.015224329874893083,0.015127222666384887
occupation,50,18,3,0.014674784340568015,0.26791922152080894,True,3,0.014674784340568015,0.13776190677212274,True,True,0.11542759278591312,0.1627951922910466,0.168790244259158,0.201231659429091,0.05034893541157004,0.09097708394504167,0.09097708394504167,0.13434487599087946,0.037064035948982665,0.06219595099026387,0.014674784340568015,0.028181494096449766
occupation,50,19,3,0.03703549432076281,0.25194062845401555,True,3,0.03703549432076281,0.21691861760809605,True,True,0.10743829625251643,0.14712324580165523,0.16068541456672794,0.19124508564572518,0.0899272908295567,0.11884465066452021,0.11884465066452021,0.1339745463644051,0.037064035948982665,0.09279333487363728,0.03703549432076281,0.03703549432076281
occupation,50,20,1,0.037064035948982665,0.23520779675958575,True,1,0.037064035948982665,0.0563667575132869,True,False,0.09907188040530154,0.11935058023449052,0.1630370869629898,0.23413183906815227,0.009651360782152119,0.08797962251180952,0.14031162697339283,0.23582043762094057,0.037064035948982665,0.037064035948982665,0.05537070583685988,0.05537070583685988
occupation,50,21,3,0.02388763536691485,0.2613101764080855,True,4,0.017965828200065093,0.12192878912554794,True,True,0.11212307022955144,0.14385839472427456,0.17963547130467628,0.2018355361867692,0.04243237658828264,0.04334076348183058,0.11120226331494432,0.11120226331494432,0.037064035948982665,0.037064035948982665,0.02388763536691485,0.017965828200065093
occupation,50,22,3,0.014945763762114428,0.23646910107964922,True,3,0.014945763762114428,0.18597806114062254,True,True,0.09970253256533328,0.1322301057745214,0.1678336136453706,0.1898893655179913,0.07445701259581994,0.07445701259581994,0.1237240545374414,0.14489434587854005,0.12046439099074963,0.09279333487363728,0.014945763762114428,0.014945763762114428
occupation,50,23,1,0.037064035948982665,0.2726523899887084,True,1,0.037064035948982665,0.04812581353540135,True,True,0.11779417701986286,0.14712949316199908,0.19357337875647646,0.2231659199567058,0.005530888793209343,0.109739138344852,0.1685045030085348,0.1685045030085348,0.037064035948982665,0.06219595099026387,0.020956339565838422,0.04722119988076501
occupation,50,24,1,0.037064035948982665,0.20731229110427166,True,1,0.037064035948982665,0.18600533145154263,True,False,0.0851241275776445,0.11872885087899465,0.15729261330065894,0.18008942753924317,0.07447064775127998,0.14398443694356744,0.14398443694356744,0.16250070083602347,0.037064035948982665,0.037064035948982665,0.05645323699089311,0.0323865072001448
occupation,50,25,1,0.037064035948982665,0.2165593881881655,True,1,0.037064035948982665,0.05149752670971952,True,True,0.08974767611959142,0.1445833573421815,0.16088555910311092,0.20234543372242778,0.007216745380368428,0.08518782753133991,0.13639489310886355,0.13639489310886355,0.037064035948982665,0.037064035948982665,0.02388763536691485,0.02703057953908028
occupation,50,26,1,0.037064035948982665,0.17759540952034006,True,4,0.0,0.3379647872125786,True,False,0.0702656867856787,0.10100948234939738,0.15581693053937246,0.1751671708275366,0.16223974666852486,0.16223974666852486,0.16223974666852486,0.1689823936062893,0.037064035948982665,0.037064035948982665,0.037064035948982665,0.0
occupation,50,27,3,0.014674784340568015,0.2400848709289435,True,1,0.037064035948982665,0.08482328170120557,True,True,0.10151041748998042,0.12491561306734429,0.13294509203472485,0.22109973364845995,0.02387962287611145,0.04070984665542121,0.12957251834118833,0.12957251834118833,0.037064035948982665,0.037064035948982665,0.014674784340568015,0.014674784340568015
occupation,50,28,3,0.016218365687923897,0.282708655368776,True,3,0.016218365687923897,0.32745511577314257,True,False,0.12282230970989667,0.13394538345811458,0.17067655130582865,0.2033817700109985,0.14519553991207995,0.16017086014848803,0.16017086014848803,0.21210725300432665,0.037064035948982665,0.037064035948982665,0.016218365687923897,0.01805707424656877
occupation,50,29,3,0.02388763536691485,0.23025573777719738,True,1,0.037064035948982665,0.14877386139760373,True,False,0.09659585091410736,0.0971476174576348,0.1335396843224491,0.16006319368888522,0.055854912724310535,0.11189518714958147,0.1195611096167834,0.13458842247210778,0.037064035948982665,0.06219595099026387,0.02388763536691485,0.006026996971636889
occupation,100,0,4,0.020190976887681455,0.1982594113222214,True,1,0.037064035948982665,0.08217610066032788,True,False,0.08059768768661937,0.10021305857485499,0.10975369733220873,0.14072366509334527,0.022556032355672606,0.04057861910057198,0.09831521683741351,0.14374758545111788,0.037064035948982665,0.037064035948982665,0.02060621689422426,0.020190976887681455
occupation,100,1,1,0.037064035948982665,0.17982451609774353,True,1,0.037064035948982665,0.061678427489755605,True,True,0.07138024007438043,0.09083212701741833,0.11970807110096394,0.15367323090816562,0.01230719577038647,0.055238851846663106,0.09876086336251882,0.10830673231107707,0.037064035948982665,0.037064035948982665,0.02388763536691485,0.012721090753907038
occupation,100,2,2,0.09279333487363728,0.24887022209191814,True,3,0.014945763762114428,0.13067876638811504,True,True,0.10590309307146774,0.13176939852956554,0.20871483386758888,0.2213364792851643,0.058001991023773514,0.058001991023773514,0.058001991023773514,0.10355334540942357,0.12046439099074963,0.09279333487363728,0.014945763762114428,0.04722119988076501
occupation,100,3,3,0.014945763762114428,0.14461331434477762,True,3,0.014945763762114428,0.10189825668807395,True,True,0.053774639197897475,0.10619082244271627,0.1205467291526522,0.14819576829485262,0.03241711036954564,0.05424946646445661,0.09065066520804133,0.14461296459757672,0.037064035948982665,0.037064035948982665,0.014945763762114428,0.014945763762114428
occupation,100,4,3,0.0438409546713695,0.19400392867112187,True,3,0.0438409546713695,0.18896209207950287,True,False,0.0784699463610696,0.10351099675027678,0.13317273642011823,0.149895945477022,0.08203548472704458,0.08203548472704458,0.08714365386946743,0.13504443867872234,0.037064035948982665,0.06219595099026387,0.0438409546713695,0.03620601789821176
occupation,100,5,1,0.037064035948982665,0.1716852001022324,True,1,0.037064035948982665,0.07471295647857157,True,True,0.06731058207662487,0.10272680171666602,0.1335312550701879,0.15489108366986434,0.01882446026479445,0.08443460722440871,0.09221675128618284,0.09221675128618284,0.037064035948982665,0.037064035948982665,0.028342444716907056,0.03221152648251724
