alpha,label,protocol,model,n_train,n_seeds,is_reference,ceiling,label_variance,ceiling_best_linear,ceiling_state_channel,approximation_gap_exact_linear,r2_test_mean,r2_test_sd,r2_class_reference_mean,r2_class_reference_sd,r2_bayes_test_mean,r2_bayes_test_sd,r2_best_linear_test_mean,r2_best_linear_test_sd,protocol_gap_mean,protocol_gap_sd,approximation_gap_mean,approximation_gap_sd,estimation_gap_mean,estimation_gap_sd,protocol_gap_paired_mean,protocol_gap_paired_sd,approximation_gap_paired_mean,approximation_gap_paired_sd,ceiling_utilization_mean,ceiling_utilization_sd,absolute_gap_mean,absolute_gap_sd,protocol_share_of_residual_mean,protocol_share_of_residual_sd
0.0,mean,dispersed,mlp,1000,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,nan,0.3595639451168485,0.006777724630974791,0.36586278842206255,0.004864256087930328,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.0034373947153203853,0.004864256087930329,0.006298843305213975,0.003423150574291411,0.6333377853322433,0.004965976000313716,0.0007994262456942458,0.0003535851532720834,0.9921047237870727,0.018701020261452806,0.002861448589893589,0.006777724630974791,0.9956324422459042,0.010542601668763502
0.0,mean,dispersed,mlp,2500,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,nan,0.36172374344393365,0.005623986806934612,0.36586278842206255,0.004864256087930328,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.0034373947153203853,0.004864256087930329,0.0041390449781288806,0.0015021420248579735,0.6333377853322433,0.004965976000313716,0.0007994262456942458,0.0003535851532720834,0.9980640146220654,0.01551764005666028,0.0007016502628084953,0.005623986806934612,0.998970462225522,0.008796020471630037
0.0,mean,dispersed,mlp,5000,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,nan,0.36406796273376674,0.004363097190348581,0.36586278842206255,0.004864256087930328,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.0034373947153203853,0.004864256087930329,0.0017948256882958091,0.0011514411251866532,0.6333377853322433,0.004965976000313716,0.0007994262456942458,0.0003535851532720834,1.00453215766761,0.01203860785174175,-0.0016425690270245763,0.0043630971903485805,1.002625413173719,0.006879990090292655
0.0,mean,dispersed,mlp,20000,10,1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,nan,0.36586278842206255,0.004864256087930328,0.36586278842206255,0.004864256087930328,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.0034373947153203853,0.004864256087930329,0.0,0.0,0.6333377853322433,0.004965976000313716,0.0007994262456942458,0.0003535851532720834,1.0094844201731124,0.013421399748457657,-0.0034373947153203853,0.004864256087930329,1.0054737949103223,0.00770775336907433
0.0,mean,dispersed,ridge,100,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.3201163529940021,0.03233410106674946,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.04609824309379297,0.029887199568085953,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,0.8832613789005783,0.08921588174616901,0.04230904071274007,0.03233410106674945,0.939612189790858,0.04307968782998833
0.0,mean,dispersed,ridge,250,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.34802353489575133,0.010459673461306373,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.018191061192043723,0.007454914895692399,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,0.9602625559327,0.028860211350890775,0.01440185881099082,0.010459673461306373,0.9781381055022228,0.015767682859762957
0.0,mean,dispersed,ridge,500,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.3547735915460889,0.0079357052600938,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.011441004541706202,0.0050586248966999385,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,0.978887235018513,0.021896107165479153,0.007651802160653298,0.0079357052600938,0.9882753111099202,0.012144009699544807
0.0,mean,dispersed,ridge,1000,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.3615560547308864,0.006396917384675714,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.004658541356908652,0.0020321180974778807,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,0.9976013298434623,0.017650301264076986,0.0008693389758557491,0.006396917384675713,0.9987284743145157,0.009994990843008948
0.0,mean,dispersed,ridge,2500,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.36463146984983724,0.005326635826663285,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.0015831262379578104,0.0008367126875540075,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,1.0060869800554877,0.01469719263372964,-0.0022060761430950926,0.005326635826663285,1.003535433665368,0.008391429343961743
0.0,mean,dispersed,ridge,5000,10,0,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.36580211480685143,0.004931344775012245,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.0004124812809436662,0.0006764475252060766,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,1.0093170102281561,0.01360651008632818,-0.003376721100109237,0.004931344775012245,1.0053790596585341,0.007811252039364356
