family,family_title,label,method,objective_F,ceiling_I,relative_efficiency,cost,n_actions,times,widths,segments,runtime_s,n_evaluations,n_candidates,budget
iv_recency,(iv) recency-weighted label,occupation_c0,linear_target,0.01964945990236764,0.5400727932361167,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023809999984223396,74,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,kernel_quadrature,0.018853253221140513,0.5181887532441687,0.9594794622761521,4.0,4,3.773;6.227;7.864;8.682,0;0;0;0,1;1;1;1,0.0005527080065803602,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,label_aware_greedy,0.01964945990236764,0.5400727932361167,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.004217207999317907,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,label_aware,0.01964945990236764,0.5400727932361167,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.007570458001282532,74,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,exhaustive,0.01964945990236764,0.5400727932361167,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.051835666003171355,495,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,same_time,0.0006409153985450516,0.09902542071251118,0.22332394407089665,4.0,1,5.000,0,4,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,uniform,0.0015867810852321172,0.24516756018106542,0.5529063759984302,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,dispersed,0.0021711540446132625,0.3354568218950129,0.7565283741492607,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,random,0.0025940593126208213,0.40079831966687846,0.9038877177290964,4.0,4,3.773;7.045;7.864;8.682,0;0;0;0,1;1;1;1,0.010616457999276463,20,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,mutual_information,0.002193101871421746,0.3388478978285437,0.7641759907579151,4.0,4,0.500;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.000381499994546175,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,imse,0.0028323094089761506,0.43760944338139846,0.986904838731539,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.00037887500366196036,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,linear_target,0.0028323094089761497,0.43760944338139834,0.9869048387315388,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023809999984223396,74,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,kernel_quadrature,0.002640396048274112,0.4079576339116726,0.920033534454603,4.0,4,3.773;6.227;7.864;8.682,0;0;0;0,1;1;1;1,0.0005527080065803602,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,label_aware_greedy,0.0028323094089761506,0.43760944338139846,0.986904838731539,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.018816667005012278,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,label_aware,0.0028323094089761506,0.43760944338139846,0.986904838731539,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.03629174999514362,74,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c1.5,exhaustive,0.002869891095697226,0.44341604803949936,1.0,4.0,4,6.227;7.864;8.682;9.500,0;0;0;0,1;1;1;1,0.2571244159989874,495,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,same_time,0.000751610380315781,0.05294777029653854,0.16190285451175415,4.0,1,5.000,0,4,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,uniform,0.0017398920799023931,0.12256803338550744,0.37478659376715895,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,dispersed,0.002637887100196093,0.18582798203332945,0.5682218641286558,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,random,0.0037526884867466214,0.2643610216070256,0.8083589503412775,4.0,4,3.773;7.045;7.864;8.682,0;0;0;0,1;1;1;1,0.02123629199923016,20,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,mutual_information,0.0027885547034740324,0.196441877022564,0.6006768643415245,4.0,4,0.500;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.000381499994546175,42,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,imse,0.004295079500991089,0.30257017303074185,0.9251942891917206,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.00037887500366196036,42,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,linear_target,0.004295079500991089,0.30257017303074185,0.9251942891917206,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023809999984223396,74,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,kernel_quadrature,0.0036904185502550386,0.2599743681226084,0.7949455107024884,4.0,4,3.773;6.227;7.864;8.682,0;0;0;0,1;1;1;1,0.0005527080065803602,42,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,label_aware_greedy,0.004642354099205917,0.3270341987249801,1.0,4.0,4,7.045;7.864;8.682;9.500,0;0;0;0,1;1;1;1,0.036885958004859276,42,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,label_aware,0.004642354099205917,0.3270341987249801,1.0,4.0,4,7.045;7.864;8.682;9.500,0;0;0;0,1;1;1;1,0.06898550000187242,74,12,4.0
iv_recency,(iv) recency-weighted label,two_sided_c1.2,exhaustive,0.004642354099205917,0.3270341987249801,1.0,4.0,4,7.045;7.864;8.682;9.500,0;0;0;0,1;1;1;1,0.5167419999997946,495,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,same_time,0.0027403445540197186,0.14112596207305267,0.24580326586578607,4.0,1,5.000,0,4,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,uniform,0.006937393706670935,0.35727126346113913,0.6222699357988093,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,dispersed,0.009235732574706767,0.47563422020891805,0.8284262014409495,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,random,0.010428523785852396,0.5370621917310704,0.9354171178808287,4.0,4,2.136;6.227;7.864;9.500,0;0;0;0,1;1;1;1,0.010236457994324155,20,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,mutual_information,0.00919572218595591,0.4735737112130333,0.8248373519259884,4.0,4,0.500;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.000381499994546175,42,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,imse,0.011148527845500663,0.5741419324758301,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.00037887500366196036,42,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,linear_target,0.011148527845500663,0.5741419324758301,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023809999984223396,74,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,kernel_quadrature,0.010725999085418216,0.552381976165701,0.9621000399390873,4.0,4,3.773;6.227;7.864;8.682,0;0;0;0,1;1;1;1,0.0005527080065803602,42,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,label_aware_greedy,0.011148527845500663,0.5741419324758301,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.02393579100316856,42,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,label_aware,0.011148527845500663,0.5741419324758301,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.04147850000299513,74,12,4.0
iv_recency,(iv) recency-weighted label,sigmoid,exhaustive,0.011148527845500663,0.5741419324758301,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.26059116599935805,495,12,4.0
