repeat,fold,label_model,method,n_windows,width_minutes,total_minutes,n_train,n_test,ceiling_train,ceiling_test
2,2,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6531136681144503,0.6672788547063772
2,2,indicator_linear,imse,1,15.0,15.0,67,17,0.8883280639294308,0.8363121255444927
2,2,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.8883280639294308,0.8363121255444927
2,2,indicator_linear,contiguous,2,15.0,30.0,67,17,0.7071483116655363,0.8363144628311363
2,2,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9222087124785396,0.9694769488426657
2,2,indicator_linear,uniform,2,15.0,30.0,67,17,0.890564152624745,0.9442115025404484
2,2,indicator_linear,random,2,15.0,30.0,67,17,0.9410366800066915,0.9450075231490523
2,2,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9572393573649557,0.968618983030188
2,2,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8675772401701892,0.8512469577984783
2,2,indicator_linear,imse,2,15.0,30.0,67,17,0.9465632995332943,0.9351433082541453
2,2,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9529696366440594,0.9817408801320952
2,2,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7369961942264036,0.8391246177062758
2,2,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9850525448354296,0.9964234232617858
2,2,indicator_linear,uniform,4,15.0,60.0,67,17,0.9718451514635532,0.9819921823891743
2,2,indicator_linear,random,4,15.0,60.0,67,17,0.9711195111677855,0.9904527070382616
2,2,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9898590572552021,0.9863327334741411
2,2,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9793621556244838,0.9853858469569451
2,2,indicator_linear,imse,4,15.0,60.0,67,17,0.9849196136746095,0.9443540131182544
2,2,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9885584728275726,0.9978210757420782
2,2,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8051277881104513,0.963678070366218
2,2,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9960541993413452,0.9996990318372108
2,2,indicator_linear,uniform,8,15.0,120.0,67,17,0.991863616487318,0.9981543509577917
2,2,indicator_linear,random,8,15.0,120.0,67,17,0.9939475450454237,0.9997991034184287
2,2,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9970186190657814,0.9994259352089007
2,2,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9909481217795169,0.9997821320883217
2,2,indicator_linear,imse,8,15.0,120.0,67,17,0.9970877158533741,0.9994198758895116
2,2,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9965693554422179,0.9997651594391935
2,2,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9261111665229411,0.9636781023877095
2,2,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9994054382941108,0.999999997756231
2,2,indicator_linear,uniform,16,15.0,240.0,67,17,0.9994797743694346,0.9999999678641281
2,2,indicator_linear,random,16,15.0,240.0,67,17,0.9989425234940769,0.9999996482707137
2,2,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997339885201624,0.9999999977551871
2,2,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9984375854779283,0.9997931612005418
2,2,indicator_linear,imse,16,15.0,240.0,67,17,0.999495758036349,0.9999999660690535
2,2,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9996356941000653,0.9999999977386689
2,2,indicator_linear,contiguous,32,15.0,480.0,67,17,0.989276675478164,0.9875371929730317
2,2,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999850573803839,0.9999999977835856
2,2,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999141854698326,0.9999999997142306
2,2,indicator_linear,random,32,15.0,480.0,67,17,0.9999269446422633,0.9999999977611878
2,2,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999854833466969,0.9999999997018754
2,2,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999754365988014,0.9999999996444033
2,2,indicator_linear,imse,32,15.0,480.0,67,17,0.9999756288860265,0.9999999997061938
2,2,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.999964122020547,0.9999999996941864
2,3,indicator_linear,contiguous,1,15.0,15.0,67,17,0.7054773769934207,0.7898768766277533
2,3,indicator_linear,dispersed,1,15.0,15.0,67,17,0.7054773769934207,0.7898768766277533
2,3,indicator_linear,uniform,1,15.0,15.0,67,17,0.6383244445597468,0.7114024022207702
2,3,indicator_linear,random,1,15.0,15.0,67,17,0.9000253995275719,0.8212148677452668
2,3,indicator_linear,label_aware,1,15.0,15.0,67,17,0.9000253995275719,0.8212148677452668
2,3,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6383244445597468,0.7114024022207702
2,3,indicator_linear,imse,1,15.0,15.0,67,17,0.9000253995275719,0.8212148677452668
2,3,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.9000253995275719,0.8212148677452668
2,3,indicator_linear,contiguous,2,15.0,30.0,67,17,0.714157812278614,0.7899056911149271
2,3,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9270439089795738,0.95929682779624
2,3,indicator_linear,uniform,2,15.0,30.0,67,17,0.9028699840008925,0.8921666181317552
2,3,indicator_linear,random,2,15.0,30.0,67,17,0.9518783764563562,0.9855766616509395
2,3,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9699058829993019,0.9343893565574364
2,3,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8296905220321843,0.9507771316429421
2,3,indicator_linear,imse,2,15.0,30.0,67,17,0.961374352350229,0.955518221672726
2,3,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9699058829993019,0.9343893565574364
2,3,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7858913486724414,0.8113324869972222
2,3,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9847913662625594,0.9990429145458036
2,3,indicator_linear,uniform,4,15.0,60.0,67,17,0.9714598930060208,0.9881664728516106
2,3,indicator_linear,random,4,15.0,60.0,67,17,0.9838574378359235,0.9991673014669237
2,3,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9902146726721093,0.9988352995975462
2,3,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9326900504750232,0.9915452219491633
2,3,indicator_linear,imse,4,15.0,60.0,67,17,0.985295126634471,0.999089212978032
2,3,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9897415366842046,0.99890351057118
2,3,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8373632324416083,0.9572706279595203
2,3,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9961157081453507,0.9998782431697415
2,3,indicator_linear,uniform,8,15.0,120.0,67,17,0.9910051764875345,0.9999048461420041
2,3,indicator_linear,random,8,15.0,120.0,67,17,0.9951625040727178,0.999934809909385
2,3,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9970631840342856,0.9999771900113997
2,3,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9865418229215824,0.9999479807725158
2,3,indicator_linear,imse,8,15.0,120.0,67,17,0.9952442090266057,0.9998959576720593
2,3,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9965672152174387,0.9999878693279162
2,3,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9559053582428567,0.9726319587166133
2,3,indicator_linear,dispersed,16,15.0,240.0,67,17,0.999274564234796,1.0
2,3,indicator_linear,uniform,16,15.0,240.0,67,17,0.9990575815624385,0.9999479851072377
2,3,indicator_linear,random,16,15.0,240.0,67,17,0.9986062983939356,0.9999999973334365
2,3,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997216463839629,0.9999358453640613
2,3,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9983629267415218,0.9999479809590252
2,3,indicator_linear,imse,16,15.0,240.0,67,17,0.9992787947690005,0.9999596793214642
2,3,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9993076702460268,0.9999999981239931
2,3,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9873768789427834,0.9999999994839293
2,3,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999902604516601,1.0
2,3,indicator_linear,uniform,32,15.0,480.0,67,17,0.9998475460567591,0.999999955361102
2,3,indicator_linear,random,32,15.0,480.0,67,17,0.9999503022417762,0.9999999967982335
2,3,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999733338028204,0.9999999969961226
2,3,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999484611241427,0.9999999999312718
2,3,indicator_linear,imse,32,15.0,480.0,67,17,0.9999754546130171,1.0
2,3,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999656485173953,0.9999999997980258
2,4,indicator_linear,contiguous,1,15.0,15.0,68,16,0.6683153698536122,0.9441676658807631
2,4,indicator_linear,dispersed,1,15.0,15.0,68,16,0.6683153698536122,0.9441676658807631
2,4,indicator_linear,uniform,1,15.0,15.0,68,16,0.6809796620724697,0.5391311709213209
2,4,indicator_linear,random,1,15.0,15.0,68,16,0.8956060631880837,0.5711462963419629
2,4,indicator_linear,label_aware,1,15.0,15.0,68,16,0.9177982360188681,0.7350758708797854
2,4,indicator_linear,mutual_information,1,15.0,15.0,68,16,0.6809796620724697,0.5391311709213209
2,4,indicator_linear,imse,1,15.0,15.0,68,16,0.9177982360188681,0.7350758708797854
2,4,indicator_linear,kernel_quadrature,1,15.0,15.0,68,16,0.9177982360188681,0.7350758708797854
2,4,indicator_linear,contiguous,2,15.0,30.0,68,16,0.67563891748045,0.9455221762453722
2,4,indicator_linear,dispersed,2,15.0,30.0,68,16,0.9395191736872104,0.9013108097382051
2,4,indicator_linear,uniform,2,15.0,30.0,68,16,0.9050650171137705,0.8647079051619316
2,4,indicator_linear,random,2,15.0,30.0,68,16,0.9524804933397635,0.9718081009385946
2,4,indicator_linear,label_aware,2,15.0,30.0,68,16,0.968226138372963,0.8958767474180005
2,4,indicator_linear,mutual_information,2,15.0,30.0,68,16,0.8681297021640396,0.8606703255631375
2,4,indicator_linear,imse,2,15.0,30.0,68,16,0.9625755664292509,0.8827368196105714
2,4,indicator_linear,kernel_quadrature,2,15.0,30.0,68,16,0.968226138372963,0.8958767474180005
2,4,indicator_linear,contiguous,4,15.0,60.0,68,16,0.7134423370328086,0.9508011503835183
2,4,indicator_linear,dispersed,4,15.0,60.0,68,16,0.9868872059531685,0.9893366867708747
2,4,indicator_linear,uniform,4,15.0,60.0,68,16,0.9775341490455328,0.981543739068265
2,4,indicator_linear,random,4,15.0,60.0,68,16,0.9817689999309813,0.9914770986320314
2,4,indicator_linear,label_aware,4,15.0,60.0,68,16,0.9919242435754183,0.9908520746947707
2,4,indicator_linear,mutual_information,4,15.0,60.0,68,16,0.9793126727803095,0.9799176586128497
2,4,indicator_linear,imse,4,15.0,60.0,68,16,0.9910350111804281,0.9891194549308737
2,4,indicator_linear,kernel_quadrature,4,15.0,60.0,68,16,0.9897795129169872,0.982052149200131
2,4,indicator_linear,contiguous,8,15.0,120.0,68,16,0.8057155516359372,0.962152145108625
2,4,indicator_linear,dispersed,8,15.0,120.0,68,16,0.9973883799532455,0.9988246253710737
2,4,indicator_linear,uniform,8,15.0,120.0,68,16,0.993090474124828,0.9939106982705115
2,4,indicator_linear,random,8,15.0,120.0,68,16,0.9952919628260419,0.9992821700059941
2,4,indicator_linear,label_aware,8,15.0,120.0,68,16,0.9986284384478346,0.9990207819438846
2,4,indicator_linear,mutual_information,8,15.0,120.0,68,16,0.994237093381382,0.994084666245591
2,4,indicator_linear,imse,8,15.0,120.0,68,16,0.9969764958645109,0.9995910738082109
2,4,indicator_linear,kernel_quadrature,8,15.0,120.0,68,16,0.9976394867772387,0.9972522905078669
2,4,indicator_linear,contiguous,16,15.0,240.0,68,16,0.9210205805219392,0.9875265269522447
2,4,indicator_linear,dispersed,16,15.0,240.0,68,16,0.9995860598266431,0.9999443229373093
2,4,indicator_linear,uniform,16,15.0,240.0,68,16,0.9993043276603262,0.9999999851359131
2,4,indicator_linear,random,16,15.0,240.0,68,16,0.9994083743376154,0.9994132570335201
2,4,indicator_linear,label_aware,16,15.0,240.0,68,16,0.9998102087081282,0.9994132728963966
2,4,indicator_linear,mutual_information,16,15.0,240.0,68,16,0.9987839190374392,0.9999977569215431
2,4,indicator_linear,imse,16,15.0,240.0,68,16,0.9996333710542923,0.9999999806247118
2,4,indicator_linear,kernel_quadrature,16,15.0,240.0,68,16,0.9997266091823533,0.9994046018761741
2,4,indicator_linear,contiguous,32,15.0,480.0,68,16,0.9883567019093854,0.9994045904266758
2,4,indicator_linear,dispersed,32,15.0,480.0,68,16,0.9999805761814026,1.0
2,4,indicator_linear,uniform,32,15.0,480.0,68,16,0.9999752780637472,0.9999999998233805
2,4,indicator_linear,random,32,15.0,480.0,68,16,0.9999688353683336,0.9999443249010953
2,4,indicator_linear,label_aware,32,15.0,480.0,68,16,0.9999929095925597,1.0
2,4,indicator_linear,mutual_information,32,15.0,480.0,68,16,0.9999310877102977,0.9999999999057948
2,4,indicator_linear,imse,32,15.0,480.0,68,16,0.9999875571334937,0.9999999997839908
2,4,indicator_linear,kernel_quadrature,32,15.0,480.0,68,16,0.9999897408146634,1.0
3,0,indicator_linear,contiguous,1,15.0,15.0,67,17,0.7099843829025543,0.7605095492124975
3,0,indicator_linear,dispersed,1,15.0,15.0,67,17,0.7099843829025543,0.7605095492124975
3,0,indicator_linear,uniform,1,15.0,15.0,67,17,0.6763370347562618,0.5555554572305837
3,0,indicator_linear,random,1,15.0,15.0,67,17,0.9068873554743825,0.719909560243816
3,0,indicator_linear,label_aware,1,15.0,15.0,67,17,0.9155321450203081,0.7559345579576724
3,0,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6763370347562618,0.5555554572305837
3,0,indicator_linear,imse,1,15.0,15.0,67,17,0.9155321450203081,0.7559345579576724
3,0,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.9155321450203081,0.7559345579576724
3,0,indicator_linear,contiguous,2,15.0,30.0,67,17,0.7239353547964447,0.7934688460711026
3,0,indicator_linear,dispersed,2,15.0,30.0,67,17,0.935576845397194,0.946026410243825
3,0,indicator_linear,uniform,2,15.0,30.0,67,17,0.9071825716175673,0.8534732385245127
3,0,indicator_linear,random,2,15.0,30.0,67,17,0.9640710001885057,0.9397617660930982
3,0,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9727015158261365,0.9154703937527381
3,0,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8442672679603517,0.9334599041689083
3,0,indicator_linear,imse,2,15.0,30.0,67,17,0.9655450608487325,0.854764727913911
3,0,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9727015158261365,0.9154703937527381
3,0,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7663682115951385,0.8196086397370131
3,0,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9860837370551514,0.9915576896341796
3,0,indicator_linear,uniform,4,15.0,60.0,67,17,0.9795548377532862,0.9706186584747845
3,0,indicator_linear,random,4,15.0,60.0,67,17,0.9808923039562195,0.9795697681817765
3,0,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9910281148256097,0.9884276284299104
3,0,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.962881652239035,0.9657975965227857
3,0,indicator_linear,imse,4,15.0,60.0,67,17,0.9834632353481692,0.9812128454798478
3,0,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9885612955221632,0.9919785192137104
3,0,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8632430678547862,0.9426179798260825
3,0,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9969090783625699,0.9998799951653945
3,0,indicator_linear,uniform,8,15.0,120.0,67,17,0.9913887131358913,0.9980000074977676
3,0,indicator_linear,random,8,15.0,120.0,67,17,0.9948533024964892,0.9932681952000898
3,0,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9981588636007994,0.9996433574676797
3,0,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9920077875787773,0.9996725031620549
3,0,indicator_linear,imse,8,15.0,120.0,67,17,0.996493195940169,0.9923904797216266
3,0,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9963629672144727,0.9998174532524874
3,0,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9293908770381929,0.9591596133496683
3,0,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9993036890224211,0.9999496638494546
3,0,indicator_linear,uniform,16,15.0,240.0,67,17,0.9991892939171733,0.9999997293899275
3,0,indicator_linear,random,16,15.0,240.0,67,17,0.9990055725470541,0.9999307682942947
3,0,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9998036365685647,0.9999298711860107
3,0,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.998387394502522,0.9996725119240583
3,0,indicator_linear,imse,16,15.0,240.0,67,17,0.9994553584213458,0.9999996912509139
3,0,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.999657288120401,0.9999260438015269
3,0,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9935025905324834,0.9853492902410622
3,0,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999820191791271,1.0
3,0,indicator_linear,uniform,32,15.0,480.0,67,17,0.9998889226440633,0.9999997293338148
3,0,indicator_linear,random,32,15.0,480.0,67,17,0.9999729084157404,0.999999691263249
3,0,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999894662607073,0.9999374338400286
3,0,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999656235678284,0.9999997293875319
3,0,indicator_linear,imse,32,15.0,480.0,67,17,0.9999949052546406,0.9999996912591844
3,0,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999897324574994,0.9999996912613238
3,1,indicator_linear,contiguous,1,15.0,15.0,67,17,0.7133945701263689,0.7613081855968247
3,1,indicator_linear,dispersed,1,15.0,15.0,67,17,0.7133945701263689,0.7613081855968247
3,1,indicator_linear,uniform,1,15.0,15.0,67,17,0.5829176869152812,0.9866820542851034
3,1,indicator_linear,random,1,15.0,15.0,67,17,0.8413241578983058,0.9752229169233031
3,1,indicator_linear,label_aware,1,15.0,15.0,67,17,0.8743567626857554,0.7853715949267738
3,1,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.5829176869152812,0.9866820542851034
3,1,indicator_linear,imse,1,15.0,15.0,67,17,0.8743567626857554,0.7853715949267738
3,1,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.8743567626857554,0.7853715949267738
3,1,indicator_linear,contiguous,2,15.0,30.0,67,17,0.7133951698110993,0.8433100775877538
3,1,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9435147053206804,0.9219144395231036
3,1,indicator_linear,uniform,2,15.0,30.0,67,17,0.8723013067328095,0.9935248503570658
3,1,indicator_linear,random,2,15.0,30.0,67,17,0.9453957732507333,0.9887632182861613
3,1,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9542822000534248,0.9090098026717105
3,1,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8476259600684503,0.9918515435173959
3,1,indicator_linear,imse,2,15.0,30.0,67,17,0.9505668602051507,0.935577765071115
3,1,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9505668602051507,0.935577765071115
3,1,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7852589872127825,0.8922300743532235
3,1,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9858445024693524,0.9969075233392424
3,1,indicator_linear,uniform,4,15.0,60.0,67,17,0.971161956130212,0.9936419461459377
3,1,indicator_linear,random,4,15.0,60.0,67,17,0.980524743357616,0.9970702005865631
3,1,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9895085482570117,0.9972699753948041
3,1,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9477530629458711,0.9957578113211307
3,1,indicator_linear,imse,4,15.0,60.0,67,17,0.9840267932446918,0.9807771833386365
3,1,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9890454736594917,0.9941859084699849
3,1,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8410656646978797,0.9788201149658633
3,1,indicator_linear,dispersed,8,15.0,120.0,67,17,0.996651841145203,0.9984459199895195
3,1,indicator_linear,uniform,8,15.0,120.0,67,17,0.9932524373569461,0.9981630181233847
3,1,indicator_linear,random,8,15.0,120.0,67,17,0.9957215635052127,0.9999440748515014
3,1,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9976716708704108,0.9990897215328318
3,1,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.990293400362662,0.9999624150725899
3,1,indicator_linear,imse,8,15.0,120.0,67,17,0.9949995930871662,0.9995427849130268
3,1,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9971305730926261,0.9997889589109542
3,1,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9178756261135589,0.9984278196350981
3,1,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9996679493324767,0.999999994976744
3,1,indicator_linear,uniform,16,15.0,240.0,67,17,0.9992217047466456,0.9999598433137371
3,1,indicator_linear,random,16,15.0,240.0,67,17,0.998969110959447,0.9999999988689738
3,1,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9995519547994864,0.9999999956923211
3,1,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9992207696244033,0.9999999978588112
3,1,indicator_linear,imse,16,15.0,240.0,67,17,0.9995042132552238,0.9999999957595115
3,1,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9994078252752695,0.9999999956928208
3,1,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9870108770306708,0.9999999980566722
3,1,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999822953454329,0.9999999984410017
3,1,indicator_linear,uniform,32,15.0,480.0,67,17,0.9998515150600794,0.9999999996727016
3,1,indicator_linear,random,32,15.0,480.0,67,17,0.9999527804719837,0.9999999997821536
3,1,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999751351516187,1.0
3,1,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999615525790406,0.9999999998719294
3,1,indicator_linear,imse,32,15.0,480.0,67,17,0.9999514723595507,0.9999999956787697
3,1,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999670408993807,0.9999999957234817
3,2,indicator_linear,contiguous,1,15.0,15.0,67,17,0.6684460055653251,0.9766294502539946
3,2,indicator_linear,dispersed,1,15.0,15.0,67,17,0.6684460055653251,0.9766294502539946
3,2,indicator_linear,uniform,1,15.0,15.0,67,17,0.5891165021246653,0.9597857928290557
3,2,indicator_linear,random,1,15.0,15.0,67,17,0.8560689638436658,0.9764250271270858
3,2,indicator_linear,label_aware,1,15.0,15.0,67,17,0.8555716456454131,0.9763464042482777
3,2,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.5891165021246653,0.9597857928290557
3,2,indicator_linear,imse,1,15.0,15.0,67,17,0.8555716456454131,0.9763464042482777
3,2,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.8555716456454131,0.9763464042482777
3,2,indicator_linear,contiguous,2,15.0,30.0,67,17,0.6743063398661963,0.9844992032238588
3,2,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9259322291594534,0.9778632246373273
3,2,indicator_linear,uniform,2,15.0,30.0,67,17,0.8902007972905828,0.9704455927062623
3,2,indicator_linear,random,2,15.0,30.0,67,17,0.9459639782305845,0.9844321655494289
3,2,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9529254759578373,0.98622450971352
3,2,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8368347281184045,0.9844173384012561
3,2,indicator_linear,imse,2,15.0,30.0,67,17,0.9493193729484544,0.9826869506694547
3,2,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9529254759578373,0.98622450971352
3,2,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7068762087220084,0.9951952218514718
3,2,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9866953192142647,0.9957137054231676
3,2,indicator_linear,uniform,4,15.0,60.0,67,17,0.9725005615925857,0.9864381181756976
3,2,indicator_linear,random,4,15.0,60.0,67,17,0.9771269890596869,0.9955149371549593
3,2,indicator_linear,label_aware,4,15.0,60.0,67,17,0.989926936176102,0.9906371954645082
3,2,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9763933728590243,0.9981252606168354
3,2,indicator_linear,imse,4,15.0,60.0,67,17,0.9877773162955149,0.9828568341752734
3,2,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9895899061246201,0.9908822084834137
3,2,indicator_linear,contiguous,8,15.0,120.0,67,17,0.7961201226543286,0.9952319714939366
3,2,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9961212530056325,0.9999918129071657
3,2,indicator_linear,uniform,8,15.0,120.0,67,17,0.9912012972933405,0.9999999263198617
3,2,indicator_linear,random,8,15.0,120.0,67,17,0.9948825617389699,0.9999999979982648
3,2,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9975985166281619,0.9999999593041565
3,2,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9945138439304542,0.9983046125160157
3,2,indicator_linear,imse,8,15.0,120.0,67,17,0.9970415378887837,0.9991636615319306
3,2,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9973350046419182,0.9972736828454485
3,2,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9108416183908529,0.9952319716302472
3,2,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9993760284318676,1.0
3,2,indicator_linear,uniform,16,15.0,240.0,67,17,0.9992679145487279,0.9999999608004989
3,2,indicator_linear,random,16,15.0,240.0,67,17,0.9983577294445494,0.9999999992837802
3,2,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9996888245880196,0.9999999987782555
3,2,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9984430585396415,0.9999999605399753
3,2,indicator_linear,imse,16,15.0,240.0,67,17,0.9995975403479479,0.9999999998185686
3,2,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9994336640427539,0.9999999981854097
3,2,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9903141375630656,0.996216696348115
3,2,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999786038138081,0.9999999989413085
3,2,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999418909788297,0.9999999996009248
3,2,indicator_linear,random,32,15.0,480.0,67,17,0.9999195658156323,0.9999999603859868
3,2,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999622021111145,0.9999999992050437
3,2,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.999980661873756,0.9999999601415495
3,2,indicator_linear,imse,32,15.0,480.0,67,17,0.9999645881839351,0.9999999995262524
3,2,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999674275580942,0.9999999988759783
3,3,indicator_linear,contiguous,1,15.0,15.0,67,17,0.7727047875648851,0.5279428916022538
3,3,indicator_linear,dispersed,1,15.0,15.0,67,17,0.7727047875648851,0.5279428916022538
3,3,indicator_linear,uniform,1,15.0,15.0,67,17,0.7907815316340708,0.2178730328874488
3,3,indicator_linear,random,1,15.0,15.0,67,17,0.9095550595460794,0.7346057760245179
3,3,indicator_linear,label_aware,1,15.0,15.0,67,17,0.9207081851573846,0.7247689237630117
3,3,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.7907815316340708,0.2178730328874488
3,3,indicator_linear,imse,1,15.0,15.0,67,17,0.9207081851573846,0.7247689237630117
3,3,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.9207081851573846,0.7247689237630117
3,3,indicator_linear,contiguous,2,15.0,30.0,67,17,0.7817910757880888,0.5283304510932544
3,3,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9302364781988697,0.9647903857992297
